position	quality	count
48	28	1
48	29	3
48	30	18
48	31	11
48	32	32
48	33	34
48	34	11
48	35	15
48	36	27
48	37	47
48	38	76
48	39	158
49	12	35
49	13	3
49	14	295
49	15	388
49	16	895
49	17	1087
49	18	321
49	19	3
49	20	443
49	21	22
49	24	1
49	27	5
49	28	1
49	29	6
49	30	5
49	31	6
49	32	36
49	33	39
49	34	9
49	35	17
49	36	18
49	37	42
49	38	60
49	39	152
50	12	35
50	13	12
50	14	302
50	15	396
50	16	969
50	17	1168
50	18	307
50	19	4
50	20	490
50	21	16
50	24	6
50	25	1
50	26	3
50	27	10
50	28	1
50	29	7
50	30	17
50	31	9
50	32	42
50	33	29
50	34	4
50	35	25
50	36	14
50	37	57
50	38	60
50	39	173
51	12	37
51	13	8
51	14	360
51	15	369
51	16	1001
51	17	1106
51	18	322
51	19	2
51	20	426
51	21	10
51	24	1
51	25	1
51	26	1
51	27	13
51	28	1
51	29	12
51	30	10
51	31	12
51	32	38
51	33	35
51	34	5
51	35	19
51	36	22
51	37	44
51	38	49
51	39	147
52	12	44
52	13	12
52	14	368
52	15	391
52	16	1004
52	17	1174
52	18	334
52	19	2
52	20	512
52	25	3
52	26	1
52	27	12
52	28	2
52	29	8
52	30	11
52	31	9
52	32	41
52	33	34
52	34	7
52	35	25
52	36	14
52	37	58
52	38	52
52	39	122
53	12	41
53	13	18
53	14	376
53	15	355
53	16	892
53	17	1077
53	18	312
53	19	1
53	20	451
53	24	3
53	27	4
53	28	3
53	29	2
53	30	9
53	31	4
53	32	41
53	33	29
53	34	6
53	35	23
53	36	12
53	37	41
53	38	44
53	39	119
54	12	36
54	13	11
54	14	396
54	15	342
54	16	894
54	17	1067
54	18	316
54	19	3
54	20	413
54	24	3
54	25	1
54	27	16
54	28	1
54	29	6
54	30	11
54	31	4
54	32	33
54	33	34
54	34	6
54	35	11
54	36	15
54	37	46
54	38	42
54	39	134
55	12	44
55	13	20
55	14	365
55	15	353
55	16	1020
55	17	1200
55	18	336
55	20	527
55	25	1
55	26	2
55	27	6
55	29	3
55	30	8
55	31	5
55	32	62
55	33	36
55	34	10
55	35	21
55	36	18
55	37	44
55	38	49
55	39	163
56	12	42
56	13	19
56	14	410
56	15	327
56	16	1021
56	17	1182
56	18	355
56	19	1
56	20	487
56	24	2
56	25	1
56	26	2
56	27	11
56	28	2
56	29	8
56	30	13
56	31	6
56	32	56
56	33	42
56	34	7
56	35	24
56	36	15
56	37	30
56	38	51
56	39	129
57	12	50
57	13	11
57	14	397
57	15	366
57	16	967
57	17	1152
57	18	208
57	19	106
57	20	539
57	24	2
57	25	1
57	26	2
57	27	11
57	28	3
57	29	5
57	30	15
57	31	7
57	32	45
57	33	37
57	34	7
57	35	28
57	36	16
57	37	51
57	38	51
57	39	134
57	40	7
58	12	45
58	13	28
58	14	423
58	15	363
58	16	1078
58	17	1182
58	18	240
58	19	114
58	20	567
58	24	4
58	25	1
58	26	3
58	27	8
58	28	1
58	29	8
58	30	8
58	31	5
58	32	28
58	33	50
58	34	3
58	35	30
58	36	20
58	37	50
58	38	42
58	39	130
58	40	7
59	12	48
59	13	20
59	14	405
59	15	321
59	16	999
59	17	1065
59	18	204
59	19	96
59	20	484
59	24	2
59	25	2
59	27	14
59	28	1
59	29	2
59	30	14
59	31	13
59	32	31
59	33	37
59	34	7
59	35	20
59	36	19
59	37	36
59	38	49
59	39	122
59	40	9
60	12	63
60	13	25
60	14	430
60	15	357
60	16	1076
60	17	1144
60	18	255
60	19	143
60	20	487
60	24	1
60	25	2
60	27	18
60	28	1
60	29	8
60	30	15
60	31	8
60	32	40
60	33	34
60	34	4
60	35	14
60	36	9
60	37	36
60	38	54
60	39	140
60	40	5
61	12	53
61	13	22
61	14	443
61	15	348
61	16	989
61	17	1042
61	18	228
61	19	113
61	20	487
61	24	5
61	25	2
61	27	18
61	28	1
61	29	7
61	30	15
61	31	9
61	32	29
61	33	34
61	34	10
61	35	14
61	36	23
61	37	56
61	38	58
61	39	145
61	40	6
62	12	57
62	13	24
62	14	394
62	15	344
62	16	984
62	17	1060
62	18	190
62	19	106
62	20	475
62	24	4
62	25	1
62	26	2
62	27	16
62	28	1
62	29	9
62	30	12
62	31	3
62	32	35
62	33	38
62	34	10
62	35	14
62	36	19
62	37	38
62	38	48
62	39	143
62	40	5
63	12	67
63	13	25
63	14	448
63	15	329
63	16	1067
63	17	1078
63	18	247
63	19	127
63	20	478
63	24	2
63	25	1
63	26	3
63	27	9
63	28	2
63	29	8
63	30	12
63	31	6
63	32	46
63	33	33
63	34	6
63	35	14
63	36	22
63	37	34
63	38	53
63	39	152
63	40	7
64	12	71
64	13	16
64	14	424
64	15	358
64	16	1097
64	17	1134
64	18	257
64	19	98
64	20	506
64	24	1
64	25	3
64	26	5
64	27	23
64	29	7
64	30	11
64	31	6
64	32	47
64	33	28
64	34	5
64	35	24
64	36	17
64	37	48
64	38	54
64	39	145
64	40	3
65	12	57
65	13	24
65	14	462
65	15	402
65	16	1059
65	17	1200
65	18	255
65	19	121
65	20	515
65	24	4
65	25	5
65	26	4
65	27	9
65	28	1
65	29	7
65	30	11
65	31	11
65	32	41
65	33	32
65	34	3
65	35	20
65	36	13
65	37	43
65	38	51
65	39	121
65	40	8
66	12	68
66	13	27
66	14	439
66	15	396
66	16	1063
66	17	1109
66	18	226
66	19	102
66	20	501
66	24	6
66	25	2
66	26	2
66	27	15
66	28	1
66	29	8
66	30	8
66	31	6
66	32	43
66	33	28
66	34	9
66	35	26
66	36	19
66	37	45
66	38	63
66	39	125
66	40	4
67	12	77
67	13	34
67	14	452
67	15	414
67	16	1131
67	17	1143
67	18	246
67	19	120
67	20	519
67	24	2
67	25	1
67	26	5
67	27	15
67	28	1
67	29	7
67	30	10
67	31	9
67	32	48
67	33	41
67	34	2
67	35	17
67	36	16
67	37	37
67	38	49
67	39	127
67	40	5
68	12	77
68	13	32
68	14	485
68	15	428
68	16	1212
68	17	1177
68	18	270
68	19	116
68	20	471
68	24	4
68	25	6
68	26	1
68	27	10
68	28	1
68	29	6
68	30	15
68	31	9
68	32	36
68	33	35
68	34	4
68	35	21
68	36	15
68	37	46
68	38	44
68	39	129
68	40	3
69	12	95
69	13	37
69	14	465
69	15	413
69	16	1148
69	17	1102
69	18	285
69	19	119
69	20	494
69	24	6
69	25	5
69	26	2
69	27	12
69	28	2
69	29	6
69	30	10
69	31	13
69	32	29
69	33	46
69	34	6
69	35	13
69	36	11
69	37	34
69	38	55
69	39	134
69	40	3
70	12	77
70	13	32
70	14	506
70	15	426
70	16	1262
70	17	1268
70	18	272
70	19	157
70	20	541
70	24	7
70	25	1
70	27	12
70	28	1
70	29	10
70	30	15
70	31	11
70	32	36
70	33	33
70	34	4
70	35	24
70	36	24
70	37	41
70	38	57
70	39	110
70	40	2
71	12	78
71	13	40
71	14	468
71	15	407
71	16	1148
71	17	1092
71	18	258
71	19	133
71	20	476
71	24	6
71	25	1
71	26	1
71	27	11
71	28	1
71	29	6
71	30	17
71	31	4
71	32	32
71	33	37
71	34	8
71	35	18
71	36	24
71	37	40
71	38	48
71	39	151
71	40	3
72	12	85
72	13	41
72	14	453
72	15	447
72	16	1128
72	17	1075
72	18	253
72	19	148
72	20	478
72	24	5
72	25	6
72	26	2
72	27	14
72	28	6
72	29	10
72	30	15
72	31	15
72	32	40
72	33	56
72	34	4
72	35	14
72	36	21
72	37	55
72	38	32
72	39	147
72	40	3
73	12	80
73	13	48
73	14	463
73	15	420
73	16	1138
73	17	1082
73	18	259
73	19	123
73	20	480
73	24	2
73	25	4
73	26	1
73	27	19
73	28	4
73	29	6
73	30	13
73	31	6
73	32	46
73	33	37
73	34	9
73	35	20
73	36	13
73	37	40
73	38	45
73	39	151
73	40	2
74	12	90
74	13	43
74	14	464
74	15	456
74	16	1192
74	17	1067
74	18	278
74	19	152
74	20	509
74	24	1
74	25	6
74	26	3
74	27	19
74	28	1
74	29	10
74	30	16
74	31	10
74	32	26
74	33	32
74	34	7
74	35	24
74	36	14
74	37	27
74	38	53
74	39	131
74	40	1
75	12	88
75	13	42
75	14	487
75	15	455
75	16	1264
75	17	1147
75	18	303
75	19	164
75	20	548
75	24	9
75	25	5
75	26	3
75	27	25
75	29	8
75	30	20
75	31	12
75	32	35
75	33	39
75	34	9
75	35	12
75	36	15
75	37	46
75	38	41
75	39	137
75	40	2
76	12	104
76	13	46
76	14	520
76	15	473
76	16	1278
76	17	1273
76	18	279
76	19	146
76	20	572
76	24	7
76	25	2
76	26	2
76	27	17
76	28	5
76	29	5
76	30	10
76	31	10
76	32	49
76	33	38
76	34	6
76	35	24
76	36	19
76	37	45
76	38	37
76	39	160
77	12	82
77	13	35
77	14	515
77	15	457
77	16	1142
77	17	998
77	18	271
77	19	149
77	20	506
77	24	4
77	25	3
77	26	7
77	27	21
77	28	1
77	29	10
77	30	22
77	31	11
77	32	30
77	33	29
77	34	8
77	35	13
77	36	14
77	37	42
77	38	43
77	39	133
77	40	1
78	12	86
78	13	58
78	14	504
78	15	482
78	16	1277
78	17	1183
78	18	282
78	19	145
78	20	533
78	24	3
78	25	3
78	26	1
78	27	19
78	28	3
78	29	12
78	30	23
78	31	12
78	32	33
78	33	41
78	34	10
78	35	17
78	36	20
78	37	39
78	38	59
78	39	140
78	40	1
79	12	95
79	13	46
79	14	515
79	15	478
79	16	1169
79	17	1071
79	18	276
79	19	152
79	20	474
79	24	3
79	25	1
79	26	1
79	27	14
79	28	2
79	29	16
79	30	17
79	31	12
79	32	34
79	33	29
79	34	5
79	35	23
79	36	21
79	37	53
79	38	62
79	39	144
80	12	121
80	13	55
80	14	532
80	15	506
80	16	1237
80	17	1093
80	18	274
80	19	187
80	20	513
80	24	7
80	25	5
80	26	6
80	27	20
80	28	4
80	29	11
80	30	16
80	31	18
80	32	32
80	33	22
80	34	9
80	35	27
80	36	19
80	37	48
80	38	58
80	39	140
80	40	1
81	12	101
81	13	49
81	14	518
81	15	505
81	16	1169
81	17	1087
81	18	285
81	19	183
81	20	448
81	24	6
81	25	5
81	26	7
81	27	22
81	28	2
81	29	9
81	30	15
81	31	10
81	32	30
81	33	30
81	34	9
81	35	23
81	36	21
81	37	42
81	38	49
81	39	126
82	12	106
82	13	55
82	14	526
82	15	515
82	16	1300
82	17	1191
82	18	278
82	19	160
82	20	506
82	24	6
82	25	6
82	26	3
82	27	17
82	28	7
82	29	19
82	30	15
82	31	16
82	32	29
82	33	39
82	34	10
82	35	11
82	36	17
82	37	35
82	38	51
82	39	140
83	12	127
83	13	57
83	14	540
83	15	523
83	16	1258
83	17	1187
83	18	266
83	19	156
83	20	493
83	24	4
83	25	9
83	26	4
83	27	15
83	28	3
83	29	19
83	30	20
83	31	18
83	32	28
83	33	35
83	34	8
83	35	16
83	36	16
83	37	38
83	38	52
83	39	121
84	12	97
84	13	51
84	14	560
84	15	512
84	16	1215
84	17	1171
84	18	254
84	19	174
84	20	513
84	24	6
84	25	1
84	26	11
84	27	19
84	28	2
84	29	20
84	30	19
84	31	12
84	32	32
84	33	35
84	34	6
84	35	11
84	36	21
84	37	35
84	38	59
84	39	143
85	12	124
85	13	61
85	14	481
85	15	477
85	16	1152
85	17	1005
85	18	306
85	19	171
85	20	425
85	24	7
85	25	7
85	26	6
85	27	15
85	28	2
85	29	8
85	30	13
85	31	11
85	32	17
85	33	35
85	34	10
85	35	11
85	36	15
85	37	56
85	38	41
85	39	122
86	12	114
86	13	58
86	14	533
86	15	523
86	16	1317
86	17	1173
86	18	273
86	19	208
86	20	437
86	24	11
86	25	8
86	26	4
86	27	12
86	28	1
86	29	13
86	30	24
86	31	15
86	32	26
86	33	33
86	34	8
86	35	13
86	36	22
86	37	34
86	38	51
86	39	120
87	12	125
87	13	60
87	14	541
87	15	514
87	16	1155
87	17	1132
87	18	283
87	19	192
87	20	462
87	24	12
87	25	6
87	26	8
87	27	22
87	28	3
87	29	9
87	30	16
87	31	16
87	32	19
87	33	27
87	34	8
87	35	14
87	36	12
87	37	35
87	38	50
87	39	133
88	12	129
88	13	63
88	14	541
88	15	528
88	16	1220
88	17	1251
88	18	279
88	19	222
88	20	500
88	24	5
88	25	10
88	26	3
88	27	11
88	28	2
88	29	20
88	30	26
88	31	20
88	32	26
88	33	31
88	34	12
88	35	23
88	36	17
88	37	38
88	38	41
88	39	144
89	12	147
89	13	63
89	14	547
89	15	523
89	16	1211
89	17	1093
89	18	287
89	19	197
89	20	454
89	24	9
89	25	5
89	26	3
89	27	23
89	28	7
89	29	11
89	30	14
89	31	13
89	32	17
89	33	32
89	34	11
89	35	21
89	36	13
89	37	32
89	38	50
89	39	121
90	12	161
90	13	88
90	14	537
90	15	572
90	16	1261
90	17	1083
90	18	268
90	19	196
90	20	436
90	24	8
90	25	7
90	26	6
90	27	15
90	28	4
90	29	20
90	30	18
90	31	25
90	32	21
90	33	43
90	34	8
90	35	14
90	36	14
90	37	36
90	38	48
90	39	147
91	12	142
91	13	87
91	14	572
91	15	566
91	16	1308
91	17	1164
91	18	306
91	19	246
91	20	443
91	24	9
91	25	5
91	26	7
91	27	20
91	28	2
91	29	13
91	30	23
91	31	26
91	32	21
91	33	32
91	34	10
91	35	12
91	36	11
91	37	40
91	38	41
91	39	140
92	12	144
92	13	79
92	14	531
92	15	570
92	16	1167
92	17	1148
92	18	341
92	19	224
92	20	445
92	24	8
92	25	7
92	26	8
92	27	23
92	28	2
92	29	12
92	30	12
92	31	21
92	32	33
92	33	33
92	34	6
92	35	16
92	36	13
92	37	50
92	38	44
92	39	159
93	12	166
93	13	88
93	14	543
93	15	579
93	16	1179
93	17	1122
93	18	312
93	19	222
93	20	405
93	24	14
93	25	4
93	26	6
93	27	21
93	28	4
93	29	13
93	30	29
93	31	18
93	32	20
93	33	37
93	35	12
93	36	16
93	37	40
93	38	47
93	39	132
94	12	145
94	13	87
94	14	545
94	15	581
94	16	1173
94	17	1078
94	18	257
94	19	240
94	20	425
94	24	13
94	25	7
94	26	6
94	27	25
94	28	7
94	29	15
94	30	20
94	31	30
94	32	18
94	33	34
94	34	6
94	35	17
94	36	13
94	37	49
94	38	50
94	39	140
95	12	165
95	13	89
95	14	589
95	15	614
95	16	1207
95	17	1151
95	18	316
95	19	224
95	20	455
95	24	8
95	25	5
95	26	2
95	27	25
95	28	5
95	29	16
95	30	24
95	31	19
95	32	17
95	33	34
95	34	6
95	35	16
95	36	20
95	37	44
95	38	42
95	39	131
96	12	161
96	13	74
96	14	603
96	15	642
96	16	1294
96	17	1279
96	18	290
96	19	230
96	20	429
96	24	12
96	25	6
96	26	7
96	27	25
96	28	4
96	29	14
96	30	15
96	31	23
96	32	14
96	33	44
96	34	4
96	35	16
96	36	17
96	37	48
96	38	57
96	39	125
97	12	184
97	13	99
97	14	565
97	15	591
97	16	1251
97	17	1094
97	18	288
97	19	253
