position	quality	count
14	39	2280
14	40	9
15	12	9
15	13	14
15	14	218
15	15	1321
15	16	30025
15	17	2764
15	18	30014
15	19	7270
15	20	10883
15	21	5130
15	24	15
15	25	14
15	26	25
15	27	46
15	28	12
15	29	59
15	30	2407
15	31	45
15	32	34696
15	33	63405
15	34	34021
15	35	32930
15	36	44409
15	37	252791
15	38	1809687
15	39	2274
15	40	7
16	12	10
16	13	16
16	14	270
16	15	1535
16	16	29150
16	17	2897
16	18	29966
16	19	7191
16	20	10776
16	21	5113
16	24	18
16	25	17
16	26	38
16	27	45
16	28	11
16	29	47
16	30	2419
16	31	36
16	32	34942
16	33	64379
16	34	34478
16	35	33064
16	36	45209
16	37	254250
16	38	1806115
16	39	2342
16	40	5
17	12	14
17	13	13
17	14	283
17	15	1898
17	16	28765
17	17	2990
17	18	29420
17	19	7400
17	20	11037
17	21	5127
17	24	28
17	25	12
17	26	27
17	27	53
17	28	12
17	29	55
17	30	2460
17	31	56
17	32	34815
17	33	64499
17	34	34126
17	35	32829
17	36	45165
17	37	254337
17	38	1806436
17	39	2383
17	40	5
18	12	14
18	13	13
18	14	316
18	15	2185
18	16	28249
18	17	2886
18	18	29462
18	19	6902
18	20	10260
18	21	4972
18	24	35
18	25	9
18	26	29
18	27	58
18	28	15
18	29	69
18	30	2427
18	31	67
18	32	35480
18	33	65504
18	34	34037
18	35	32434
18	36	45354
18	37	257141
18	38	1804408
18	39	2337
18	40	7
19	12	13
19	13	18
19	14	347
19	15	2657
19	16	28117
19	17	3013
19	18	29078
19	19	7117
19	20	10546
19	21	4869
19	24	29
19	25	13
19	26	31
19	27	62
19	28	10
19	29	70
19	30	2422
19	31	66
19	32	34988
19	33	64895
19	34	33362
19	35	32513
19	36	45167
19	37	254224
19	38	1808204
19	39	2126
19	40	6
20	12	16
20	13	14
20	14	368
20	15	3255
20	16	27846
20	17	3095
20	18	29457
20	19	7058
20	20	10782
20	21	5034
20	24	18
20	25	8
20	26	24
20	27	52
20	28	13
20	29	82
20	30	2400
20	31	80
20	32	35498
20	33	65035
20	34	34276
20	35	32732
20	36	44850
20	37	255290
20	38	1804380
20	39	1985
20	40	4
21	12	16
21	13	22
21	14	386
21	15	4157
21	16	27876
21	17	3310
21	18	30528
21	19	7286
21	20	11085
21	21	5180
21	24	26
21	25	13
21	26	29
21	27	46
21	28	10
21	29	97
21	30	2510
21	31	96
21	32	36180
21	33	66265
21	34	35622
21	35	33439
21	36	45675
21	37	257614
21	38	1794259
21	39	1795
21	40	7
22	12	15
22	13	21
22	14	426
22	15	5090
22	16	27223
22	17	3468
22	18	30780
22	19	7578
22	20	11575
22	21	5365
22	24	28
22	25	14
22	26	31
22	27	38
22	28	12
22	29	83
22	30	2502
22	31	102
22	32	35751
22	33	54636
22	34	32060
22	35	50780
22	36	45991
22	37	259271
22	38	387587
22	39	1402806
22	40	10
23	12	17
23	13	13
23	14	465
23	15	5630
23	16	24555
23	17	3579
23	18	27962
23	19	6700
23	20	10333
23	21	4734
23	24	28
23	25	16
23	26	19
23	27	56
23	28	15
23	29	123
23	30	2311
23	31	138
23	32	34274
23	33	51355
23	34	30341
23	35	49405
23	36	45756
23	37	255726
23	38	390826
23	39	1419130
23	40	4
24	12	11
24	13	16
24	14	489
24	15	7133
24	16	24027
24	17	3969
24	18	28880
24	19	6876
24	20	10990
24	21	4922
24	24	24
24	25	13
24	26	28
24	27	55
24	28	13
24	29	93
24	30	2601
24	31	155
24	32	33616
24	33	53296
24	34	32068
24	35	49392
24	36	45172
24	37	258366
24	38	391505
24	39	1409725
24	40	5
25	12	19
25	13	16
25	14	478
25	15	8268
25	16	22734
25	17	5016
25	18	28966
25	19	10044
25	20	16706
25	21	7580
25	24	19
25	25	11
25	26	25
25	27	59
25	28	7
25	29	119
25	30	2589
25	31	172
25	32	35044
25	33	54210
25	34	33063
25	35	50242
25	36	45460
25	37	259753
25	38	388619
25	39	1392406
25	40	5
26	12	19
26	13	20
26	14	573
26	15	9368
26	16	21358
26	17	5370
26	18	28547
26	19	10175
26	20	16492
26	21	7802
26	24	22
26	25	16
26	26	30
26	27	46
26	28	10
26	29	122
26	30	2506
26	31	197
26	32	35465
26	33	55337
26	34	32605
26	35	51225
26	36	45772
26	37	260489
26	38	388375
26	39	1390029
26	40	4
27	12	20
27	13	24
27	14	618
27	15	10303
27	16	19422
27	17	5716
27	18	27295
27	19	10014
27	20	16554
27	21	7287
27	24	26
27	25	11
27	26	27
27	27	53
27	28	6
27	29	127
27	30	2441
27	31	181
27	32	35690
27	33	54274
27	34	31689
27	35	50967
27	36	45541
27	37	258735
27	38	388600
27	39	1396253
27	40	4
28	12	17
28	13	22
28	14	670
28	15	10998
28	16	19280
28	17	6211
28	18	27124
28	19	9985
28	20	16971
28	21	7248
28	24	29
28	25	15
28	26	27
28	27	63
28	28	14
28	29	114
28	30	2525
28	31	239
28	32	35770
28	33	54699
28	34	31669
28	35	51335
28	36	45377
28	37	258246
28	38	385836
28	39	1397369
28	40	4
29	12	18
29	13	22
29	14	710
29	15	11078
29	16	18613
29	17	6153
29	18	26432
29	19	9165
29	20	16020
29	21	7007
29	24	21
29	25	10
29	26	28
29	27	72
29	28	16
29	29	135
29	30	2444
29	31	234
29	32	35378
29	33	53965
29	34	30965
29	35	50800
29	36	45402
29	37	256205
29	38	388011
29	39	1403173
29	40	2
30	12	17
30	13	22
30	14	716
30	15	10930
30	16	18780
30	17	6822
30	18	26234
30	19	9239
30	20	17008
30	21	6794
30	24	21
30	25	14
30	26	33
30	27	63
30	28	8
30	29	169
30	30	2552
30	31	282
30	32	35745
30	33	54175
30	34	31242
30	35	50271
30	36	44980
30	37	256384
30	38	386626
30	39	1402712
30	40	5
31	12	15
31	13	20
31	14	730
31	15	10795
31	16	17807
31	17	6947
31	18	25099
31	19	8031
31	20	15856
31	21	6259
31	24	30
31	25	16
31	26	32
31	27	83
31	28	19
31	29	153
31	30	2366
31	31	255
31	32	35180
31	33	52822
31	34	30925
31	35	50130
31	36	44701
31	37	253766
31	38	388775
31	39	1411324
31	40	2
32	12	13
32	13	22
32	14	858
32	15	10694
32	16	18655
32	17	7922
32	18	25319
32	19	8636
32	20	16657
32	21	6542
32	24	25
32	25	17
32	26	30
32	27	74
32	28	10
32	29	145
32	30	2493
32	31	294
32	32	35017
32	33	53807
32	34	31395
32	35	49868
32	36	44548
32	37	255364
32	38	386134
32	39	1407118
32	40	4
33	12	17
33	13	22
33	14	877
33	15	10601
33	16	18222
33	17	8508
33	18	24171
33	19	7802
33	20	16500
33	21	6183
33	24	32
33	25	19
33	26	32
33	27	85
33	28	14
33	29	177
33	30	2471
33	31	337
33	32	34417
33	33	52549
33	34	31126
33	35	49792
33	36	44411
33	37	253896
33	38	386669
33	39	1412932
33	40	6
34	12	15
34	13	20
34	14	1036
34	15	10758
34	16	18957
34	17	9899
34	18	24468
34	19	8117
34	20	17915
34	21	6282
34	24	37
34	25	16
34	26	27
34	27	99
34	28	17
34	29	157
34	30	2589
34	31	343
34	32	35313
34	33	54137
34	34	31665
34	35	50157
34	36	44332
34	37	255550
34	38	386004
34	39	1403560
34	40	1
35	12	24
35	13	27
35	14	1058
35	15	10407
35	16	18417
35	17	10591
35	18	23080
35	19	6782
35	20	16375
35	21	5662
35	24	25
35	25	13
35	26	39
35	27	86
35	28	22
35	29	157
35	30	2529
35	31	328
35	32	34649
35	33	52961
35	34	31283
35	35	49238
35	36	44571
35	37	253226
35	38	388238
35	39	1412078
35	40	2
36	12	28
36	13	29
36	14	1122
36	15	10746
36	16	19061
36	17	12200
36	18	22795
36	19	6552
36	20	17847
36	21	5595
36	24	26
36	25	15
36	26	40
36	27	90
36	28	17
36	29	197
36	30	2614
36	31	380
36	32	34491
36	33	52830
36	34	31707
36	35	49435
36	36	44273
36	37	254256
36	38	387241
36	39	1407923
36	40	1
37	12	20
37	13	32
37	14	1324
37	15	11195
37	16	20033
37	17	14432
37	18	23115
37	19	6464
37	20	19885
37	21	5643
37	24	37
37	25	10
37	26	32
37	27	119
37	28	24
37	29	182
37	30	2698
37	31	402
37	32	35427
37	33	55074
37	34	32514
37	35	50909
37	36	44762
37	37	257694
37	38	386329
37	39	1392830
37	40	1
38	12	30
38	13	25
38	14	1431
38	15	10448
38	16	19564
38	17	15209
38	18	20869
38	19	5080
38	20	18810
38	21	4859
38	24	30
38	25	16
38	26	38
38	27	117
38	28	13
38	29	197
38	30	2578
38	31	403
38	32	35265
38	33	53449
38	34	31524
38	35	49845
38	36	44770
38	37	256847
38	38	390267
38	39	1399858
38	40	1
39	12	27
39	13	33
39	14	1469
39	15	10020
39	16	19109
39	17	16419
39	18	18878
39	19	3968
39	20	17967
39	21	4105
39	24	31
39	25	12
39	26	35
39	27	114
39	28	25
39	29	213
39	30	2530
39	31	437
39	32	34288
39	33	52439
39	34	30766
39	35	49315
39	36	44768
39	37	254715
39	38	390808
39	39	1409207
40	12	32
40	13	37
40	14	1551
40	15	9910
40	16	19633
40	17	18845
40	18	17960
40	19	3278
40	20	19150
40	21	3721
40	24	31
40	25	17
40	26	39
40	27	115
40	28	16
40	29	206
40	30	2644
40	31	502
40	32	34534
40	33	52706
40	34	31344
40	35	49195
40	36	44510
40	37	254002
40	38	386676
40	39	1410952
40	40	4
41	12	31
41	13	37
41	14	1807
41	15	9949
41	16	20588
41	17	21428
41	18	16633
41	19	2406
41	20	20538
41	21	3346
41	24	39
41	25	21
41	26	37
41	27	135
41	28	33
41	29	183
41	30	2768
41	31	535
41	32	34762
41	33	53612
41	34	31798
41	35	49988
41	36	44684
41	37	255522
41	38	387368
41	39	1403213
41	40	4
42	12	37
42	13	25
42	14	1968
42	15	9670
42	16	20229
42	17	23362
42	18	14613
42	19	1536
42	20	19993
42	21	2583
42	24	30
42	25	24
42	26	40
42	27	140
42	28	29
42	29	215
42	30	2529
42	31	472
42	32	34139
42	33	52870
42	34	31396
42	35	49316
42	36	44283
42	37	254314
42	38	390254
42	39	1407490
42	40	6
43	12	31
43	13	33
43	14	2178
43	15	9360
43	16	19982
43	17	24988
43	18	12719
43	19	882
43	20	20363
43	21	1929
43	24	32
43	25	23
43	26	41
43	27	144
43	28	27
43	29	237
43	30	2682
43	31	528
43	32	33548
43	33	52564
43	34	30838
43	35	48327
43	36	44623
43	37	253601
43	38	388976
43	39	1412933
43	40	1
44	12	39
44	13	46
44	14	2516
44	15	9614
44	16	20950
44	17	27592
44	18	11619
44	19	512
44	20	22185
44	21	1350
44	24	32
44	25	23
44	26	46
44	27	167
44	28	30
44	29	247
44	30	2735
44	31	487
44	32	34477
44	33	53512
44	34	11517
44	35	47530
44	36	66602
44	37	254307
44	38	386339
44	39	1406812
44	40	4
45	12	41
45	13	48
45	14	2770
45	15	9252
45	16	20803
45	17	28865
45	18	10283
45	19	257
45	20	22677
45	21	926
45	24	33
45	25	16
45	26	51
45	27	186
45	28	42
45	29	287
45	30	2656
45	31	544
45	32	34292
45	33	53345
45	34	11171
45	35	46989
45	36	66204
45	37	254626
45	38	388019
45	39	1406828
45	40	3
46	12	58
46	13	42
46	14	3007
46	15	8815
46	16	21203
46	17	29971
46	18	9551
46	19	124
46	20	22875
46	21	651
46	24	24
46	25	20
46	26	54
46	27	208
46	28	36
46	29	268
46	30	2725
46	31	644
46	32	34289
46	33	53512
46	34	11495
46	35	47139
46	36	66622
46	37	254676
46	38	387383
46	39	1405816
46	40	4
47	12	41
47	13	46
47	14	3263
47	15	8541
47	16	21359
47	17	29965
47	18	8930
47	19	89
47	20	22425
47	21	432
47	24	32
47	25	29
47	26	39
47	27	198
47	28	50
47	29	292
47	30	2850
47	31	603
47	32	33833
47	33	52704
47	34	11132
47	35	47098
47	36	65968
47	37	252901
47	38	387129
47	39	1411255
47	40	5
48	12	35
48	13	62
48	14	3579
48	15	8526
48	16	21605
48	17	30500
48	18	8768
48	19	65
48	20	23161
48	21	363
48	24	39
48	25	28
48	26	36
48	27	195
48	28	46
48	29	284
48	30	2700
48	31	623
48	32	34145
48	33	53720
48	34	11513
48	35	46897
48	36	66267
48	37	254821
48	38	388104
48	39	1405098
48	40	2
49	12	48
49	13	62
49	14	3736
49	15	8004
49	16	20926
49	17	29388
49	18	8690
49	19	46
49	20	22137
49	21	265
49	24	40
49	25	26
49	26	57
49	27	188
49	28	46
49	29	314
49	30	2730
49	31	633
49	32	33702
49	33	52728
49	34	11196
49	35	46242
49	36	65451
49	37	252725
49	38	388406
49	39	1413544
49	40	9
50	12	46
50	13	57
50	14	4176
50	15	7867
50	16	21752
50	17	30422
50	18	8904
50	19	38
50	20	23829
50	21	155
50	24	41
50	25	25
50	26	57
50	27	213
50	28	40
50	29	308
50	30	2854
50	31	711
50	32	34277
50	33	53010
50	34	11730
50	35	46909
50	36	66168
50	37	253370
50	38	385636
50	39	1408455
50	40	5
51	12	49
51	13	53
51	14	4547
51	15	7371
51	16	21411
51	17	30309
51	18	8747
51	19	15
51	20	23263
51	21	72
51	24	41
51	25	25
51	26	58
51	27	219
51	28	54
51	29	349
51	30	2877
51	31	689
51	32	34064
51	33	52907
51	34	11260
51	35	46994
51	36	66328
51	37	253801
51	38	388362
51	39	1407260
51	40	8
52	12	46
52	13	57
52	14	4924
52	15	7536
52	16	22097
52	17	30578
52	18	8734
52	19	13
52	20	24028
52	21	13
52	24	42
52	25	28
52	26	46
52	27	241
52	28	51
52	29	361
52	30	2996
52	31	732
52	32	34029
52	33	53448
52	34	11347
52	35	47244
52	36	66155
52	37	254253
52	38	387155
52	39	1404776
52	40	8
53	12	47
53	13	65
53	14	5079
53	15	6868
53	16	21313
53	17	28972
53	18	8613
53	19	20
53	20	22691
53	21	1
53	24	40
53	25	26
53	26	47
53	27	252
53	28	61
53	29	363
53	30	3082
53	31	760
53	32	33458
53	33	52041
53	34	11176
53	35	46038
53	36	65371
53	37	252039
53	38	390064
53	39	1412797
53	40	8
54	12	49
54	13	77
54	14	5371
54	15	6822
54	16	21571
54	17	28803
54	18	8492
54	19	20
54	20	22202
54	24	54
54	25	33
54	26	52
54	27	261
54	28	65
54	29	390
54	30	2870
54	31	795
54	32	33168
54	33	52471
54	34	11434
54	35	46171
54	36	65800
54	37	251887
54	38	386734
54	39	1415701
54	40	12
55	12	57
55	13	78
55	14	5756
55	15	6614
55	16	22456
55	17	29582
55	18	9003
55	19	24
55	20	23475
55	24	47
55	25	36
55	26	66
55	27	270
55	28	62
55	29	400
55	30	2982
55	31	851
55	32	33549
55	33	53378
55	34	11646
55	35	46852
55	36	65957
55	37	253859
55	38	387718
55	39	1406107
55	40	9
56	12	62
56	13	89
56	14	5887
56	15	6734
56	16	22637
56	17	29465
56	18	9237
56	19	27
56	20	23875
56	24	47
56	25	27
56	26	59
56	27	282
56	28	61
56	29	429
56	30	3122
56	31	890
56	32	34188
56	33	53967
56	34	11528
56	35	47343
56	36	66442
56	37	255497
56	38	389319
56	39	1399635
56	40	11
57	12	62
57	13	79
57	14	6283
57	15	6382
57	16	22514
57	17	29426
57	18	7845
57	19	1308
57	20	23800
57	24	40
57	25	31
57	26	72
57	27	288
57	28	86
57	29	426
57	30	3196
57	31	915
57	32	33621
57	33	53303
57	34	11465
57	35	46700
57	36	66910
57	37	254859
57	38	363033
57	39	1337530
57	40	90680
58	12	70
58	13	91
58	14	6407
58	15	6652
58	16	23576
58	17	30682
58	18	8506
58	19	1344
58	20	25145
58	24	43
58	25	36
58	26	76
58	27	280
58	28	59
58	29	488
58	30	3205
58	31	1020
58	32	34648
58	33	55304
58	34	11663
58	35	47320
58	36	67189
58	37	257654
58	38	363772
58	39	1327925
58	40	87434
59	12	80
59	13	92
59	14	6313
59	15	6219
59	16	22492
59	17	28256
59	18	7769
59	19	1392
59	20	23201
59	24	46
59	25	41
59	26	74
59	27	318
59	28	68
59	29	510
59	30	3119
59	31	1075
59	32	33536
59	33	53401
59	34	11467
59	35	46601
59	36	66403
59	37	255385
59	38	365343
59	39	1342562
59	40	85227
60	12	78
60	13	102
60	14	6588
60	15	6506
60	16	23118
60	17	29094
60	18	8220
60	19	1383
60	20	24071
60	24	48
60	25	59
60	26	73
60	27	309
60	28	70
60	29	519
60	30	3220
60	31	1119
60	32	33951
60	33	53593
60	34	11483
60	35	46459
60	36	66528
60	37	255139
60	38	361869
60	39	1345159
60	40	81842
61	12	79
61	13	101
61	14	6219
61	15	6327
61	16	22815
61	17	28194
61	18	7855
61	19	1452
61	20	23043
61	24	50
61	25	38
61	26	110
61	27	339
61	28	84
61	29	599
61	30	3145
61	31	1187
61	32	32901
61	33	52904
61	34	11298
61	35	46161
61	36	66505
61	37	253850
61	38	364440
61	39	1352975
61	40	78107
62	12	95
62	13	103
62	14	6418
62	15	6268
62	16	23011
62	17	27664
62	18	7577
62	19	1492
62	20	22977
62	24	61
62	25	49
62	26	81
62	27	343
62	28	90
62	29	601
62	30	3174
62	31	1227
62	32	32745
62	33	52730
62	34	11288
62	35	45740
62	36	65491
62	37	252687
62	38	361885
62	39	1362127
62	40	74954
63	12	89
63	13	111
63	14	6323
63	15	6364
63	16	23563
63	17	27663
63	18	7946
63	19	1577
63	20	23726
63	24	69
63	25	44
63	26	89
63	27	383
63	28	93
63	29	584
63	30	3330
63	31	1347
63	32	33074
63	33	53143
63	34	11418
63	35	45610
63	36	65918
63	37	252850
63	38	363615
63	39	1361544
63	40	70151
64	12	86
64	13	136
64	14	6570
64	15	6563
64	16	23913
64	17	27510
64	18	8107
64	19	1599
64	20	23756
64	24	64
64	25	52
64	26	82
64	27	375
64	28	106
64	29	654
64	30	3193
64	31	1511
64	32	32785
64	33	53949
64	34	11485
64	35	46288
64	36	65842
64	37	252716
64	38	365103
64	39	1363078
64	40	64969
65	12	93
65	13	127
65	14	6471
65	15	6607
65	16	23737
65	17	27673
65	18	8233
65	19	1604
65	20	24032
65	24	44
65	25	56
65	26	118
65	27	441
65	28	104
65	29	710
65	30	3350
65	31	1602
65	32	32589
65	33	53166
65	34	11677
65	35	46204
65	36	66129
65	37	253691
65	38	366151
65	39	1366118
65	40	59647
66	12	109
66	13	122
66	14	6358
66	15	6542
66	16	23605
66	17	26469
66	18	7800
66	19	1685
66	20	22887
66	24	61
66	25	55
66	26	113
66	27	403
66	28	125
66	29	764
66	30	3397
66	31	1677
66	32	32321
66	33	52802
66	34	11227
66	35	46034
66	36	65900
66	37	253430
66	38	366315
66	39	1375782
66	40	54502
67	12	109
67	13	152
67	14	6641
67	15	6880
67	16	25231
67	17	27459
67	18	8272
67	19	1790
67	20	24089
67	24	65
67	25	62
67	26	106
67	27	443
67	28	132
67	29	810
67	30	3524
67	31	1807
67	32	32504
67	33	54058
67	34	11793
67	35	46222
67	36	66356
67	37	253979
67	38	366558
67	39	1372307
67	40	48919
68	12	123
68	13	155
68	14	6740
68	15	6830
68	16	25661
68	17	27840
68	18	8524
68	19	1870
68	20	25080
68	24	87
68	25	55
68	26	135
68	27	487
68	28	111
68	29	869
68	30	3720
68	31	1950
68	32	33108
68	33	54934
68	34	11680
68	35	47237
68	36	67900
68	37	257662
68	38	367413
68	39	1367030
68	40	42922
69	12	112
69	13	183
69	14	6671
69	15	6946
69	16	25643
69	17	27423
69	18	8445
69	19	1969
69	20	24573
69	24	82
69	25	77
69	26	116
69	27	446
69	28	134
69	29	915
69	30	3552
69	31	2122
69	32	32289
69	33	54877
69	34	11734
69	35	47661
69	36	66733
69	37	257267
69	38	369145
69	39	1374271
69	40	36808
70	12	106
70	13	190
70	14	6889
70	15	7215
70	16	26604
70	17	27783
70	18	8978
70	19	2030
70	20	26134
70	24	78
70	25	95
70	26	133
70	27	484
70	28	115
70	29	1030
70	30	3797
70	31	2363
70	32	33583
70	33	56689
70	34	11775
70	35	48407
70	36	68029
70	37	260248
70	38	371194
70	39	1365053
70	40	30778
71	12	103
71	13	190
71	14	6767
71	15	6792
71	16	25358
71	17	26617
71	18	8269
71	19	2024
71	20	23878
71	24	80
71	25	85
71	26	131
71	27	482
71	28	146
71	29	1031
71	30	3645
71	31	2418
71	32	32501
71	33	54288
71	34	11355
71	35	46825
71	36	67083
71	37	257203
71	38	371449
71	39	1385443
71	40	25984
72	12	115
72	13	195
72	14	6733
72	15	7013
72	16	25491
72	17	26169
72	18	8295
72	19	2118
72	20	23450
72	24	88
72	25	76
72	26	148
72	27	492
72	28	146
72	29	1081
72	30	3678
72	31	2567
72	32	31616
72	33	54150
72	34	11625
72	35	46783
72	36	66553
72	37	256192
72	38	371277
72	39	1393132
72	40	20889
73	12	133
73	13	191
73	14	6668
73	15	6871
73	16	25213
73	17	25682
73	18	8146
73	19	2207
73	20	22719
73	24	74
73	25	90
73	26	165
73	27	548
73	28	142
73	29	1140
73	30	3823
73	31	2868
73	32	30276
73	33	53317
73	34	11483
73	35	45385
73	36	65965
73	37	254633
73	38	372945
73	39	1403105
73	40	16299
74	12	119
74	13	213
74	14	6715
74	15	7029
74	16	25912
74	17	26272
74	18	8155
74	19	2252
74	20	23557
74	24	82
74	25	91
74	26	163
74	27	534
74	28	166
74	29	1261
74	30	3989
74	31	3036
74	32	30448
74	33	54260
74	34	11519
74	35	45957
74	36	66249
74	37	253796
74	38	370885
74	39	1405103
74	40	12181
75	12	123
75	13	210
75	14	7040
75	15	6969
75	16	26516
75	17	26707
75	18	8594
75	19	2396
75	20	24546
75	24	90
75	25	110
75	26	163
75	27	615
75	28	155
75	29	1330
75	30	3999
75	31	3322
75	32	30538
75	33	55158
75	34	11740
75	35	46460
75	36	66939
75	37	256642
75	38	373832
75	39	1396821
75	40	8612
76	12	131
76	13	227
76	14	7048
76	15	7524
76	16	27147
76	17	26782
76	18	8833
76	19	2497
76	20	25360
76	24	103
76	25	111
76	26	154
76	27	591
76	28	181
76	29	1481
76	30	4243
76	31	3618
76	32	30441
76	33	55809
76	34	11732
76	35	47142
76	36	67540
76	37	256600
76	38	375258
76	39	1393045
76	40	5787
77	12	158
77	13	217
77	14	6495
77	15	6891
77	16	25186
77	17	25228
77	18	8353
77	19	2476
77	20	22495
77	24	110
77	25	116
77	26	186
77	27	646
77	28	178
77	29	1530
77	30	4171
77	31	3903
77	32	29118
77	33	53344
77	34	11504
77	35	45672
77	36	66128
77	37	255011
77	38	377961
77	39	1408932
77	40	3922
78	12	144
78	13	251
78	14	7160
78	15	7271
78	16	26755
78	17	26486
78	18	8858
78	19	2639
78	20	24336
78	24	110
78	25	106
78	26	184
78	27	616
78	28	214
78	29	1644
78	30	4429
78	31	4341
78	32	29963
78	33	55793
78	34	11770
78	35	47009
78	36	67389
78	37	257405
78	38	377103
