position	quality	count
15	37	182739
15	38	1245676
15	39	2242
15	40	11
16	12	5
16	13	6
16	14	421
16	15	2569
16	16	42193
16	17	3397
16	18	40709
16	19	3940
16	20	5677
16	21	2313
16	24	5
16	25	4
16	26	6
16	27	13
16	28	4
16	29	85
16	30	1697
16	31	124
16	32	32774
16	33	58758
16	34	23104
16	35	22230
16	36	30876
16	37	176343
16	38	1269206
16	39	2275
16	40	9
17	12	5
17	13	8
17	14	477
17	15	3019
17	16	41249
17	17	3755
17	18	40541
17	19	4256
17	20	6087
17	21	2523
17	24	4
17	25	1
17	26	6
17	27	22
17	28	1
17	29	68
17	30	1733
17	31	120
17	32	32602
17	33	58798
17	34	25405
17	35	22585
17	36	31289
17	37	178905
17	38	1262757
17	39	2471
17	40	14
18	12	10
18	13	3
18	14	493
18	15	3593
18	16	40099
18	17	3718
18	18	38408
18	19	4048
18	20	5506
18	21	2114
18	24	1
18	25	3
18	26	3
18	27	22
18	29	95
18	30	1691
18	31	131
18	32	31706
18	33	56465
18	34	23172
18	35	21900
18	36	30708
18	37	174111
18	38	1278391
18	39	2569
18	40	10
19	12	7
19	13	5
19	14	558
19	15	4256
19	16	40147
19	17	3866
19	18	39963
19	19	4117
19	20	5991
19	21	2355
19	24	5
19	26	6
19	27	19
19	28	4
19	29	99
19	30	1713
19	31	150
19	32	32291
19	33	57224
19	34	24259
19	35	22879
19	36	30832
19	37	176954
19	38	1268396
19	39	2668
19	40	11
20	12	4
20	13	4
20	14	546
20	15	5060
20	16	39231
20	17	3864
20	18	40091
20	19	3944
20	20	5671
20	21	2522
20	24	7
20	25	4
20	26	3
20	27	31
20	28	5
20	29	81
20	30	1677
20	31	140
20	32	31539
20	33	58008
20	34	26254
20	35	22481
20	36	30640
20	37	178136
20	38	1265109
20	39	2716
20	40	8
21	12	3
21	13	3
21	14	567
21	15	5940
21	16	38005
21	17	4074
21	18	39974
21	19	4015
21	20	5993
21	21	2587
21	24	7
21	25	2
21	26	5
21	27	16
21	28	8
21	29	116
21	30	1828
21	31	149
21	32	31429
21	33	59089
21	34	26837
21	35	22369
21	36	30237
21	37	179103
21	38	1262310
21	39	2697
21	40	11
22	12	7
22	13	3
22	14	637
22	15	7388
22	16	37694
22	17	4635
22	18	40658
22	19	4729
22	20	6838
22	21	2758
22	24	5
22	25	2
22	26	5
22	27	24
22	28	4
22	29	107
22	30	1867
22	31	143
22	32	31467
22	33	45901
22	34	24791
22	35	41973
22	36	31494
22	37	183489
22	38	271944
22	39	978928
22	40	9
23	12	7
23	13	3
23	14	620
23	15	8744
23	16	35473
23	17	4604
23	18	39642
23	19	4129
23	20	6024
23	21	2380
23	24	6
23	25	3
23	26	3
23	27	20
23	28	4
23	29	110
23	30	1749
23	31	172
23	32	31542
23	33	45233
23	34	23179
23	35	41106
23	36	31886
23	37	180688
23	38	272744
23	39	988105
23	40	16
24	12	10
24	13	4
24	14	650
24	15	10037
24	16	33159
24	17	5134
24	18	36697
24	19	4003
24	20	5686
24	21	2150
24	24	2
24	25	3
24	26	6
24	27	22
24	28	5
24	29	102
24	30	1717
24	31	168
24	32	30257
24	33	42656
24	34	21730
24	35	40269
24	36	30778
24	37	176328
24	38	272334
24	39	1004586
24	40	9
25	12	6
25	13	4
25	14	625
25	15	11374
25	16	31215
25	17	5945
25	18	35782
25	19	6184
25	20	9007
25	21	3291
25	24	1
25	25	4
25	26	7
25	27	21
25	28	5
25	29	104
25	30	1911
25	31	214
25	32	30409
25	33	43029
25	34	23002
25	35	39087
25	36	30943
25	37	176140
25	38	267132
25	39	1001599
25	40	11
26	12	16
26	13	3
26	14	700
26	15	13486
26	16	30817
26	17	6427
26	18	38588
26	19	6513
26	20	9928
26	21	3985
26	24	4
26	25	4
26	26	1
26	27	26
26	28	5
26	29	109
26	30	1901
26	31	210
26	32	32245
26	33	46717
26	34	24793
26	35	41121
26	36	32036
26	37	184440
26	38	269350
26	39	973470
26	40	13
27	12	13
27	13	5
27	14	712
27	15	14159
27	16	28049
27	17	6692
27	18	36179
27	19	6404
27	20	9690
27	21	3798
27	24	7
27	25	3
27	26	2
27	27	21
27	28	4
27	29	113
27	30	1880
27	31	211
27	32	32232
27	33	46058
27	34	24461
27	35	42031
27	36	32098
27	37	185395
27	38	274452
27	39	972582
27	40	21
28	12	8
28	13	4
28	14	764
28	15	14577
28	16	26692
28	17	7058
28	18	34062
28	19	6015
28	20	8800
28	21	3179
28	24	5
28	25	2
28	26	6
28	27	38
28	28	2
28	29	118
28	30	1821
28	31	229
28	32	31448
28	33	43221
28	34	22513
28	35	40265
28	36	31291
28	37	179385
28	38	270540
28	39	995841
28	40	16
29	12	9
29	13	10
29	14	804
29	15	14915
29	16	26805
29	17	7335
29	18	35167
29	19	5232
29	20	8878
29	21	3438
29	24	4
29	25	1
29	26	8
29	27	19
29	28	7
29	29	116
29	30	1715
29	31	224
29	32	30697
29	33	44995
29	34	24942
29	35	40109
29	36	31184
29	37	181288
29	38	274782
29	39	984976
29	40	12
30	12	10
30	13	5
30	14	914
30	15	15360
30	16	27712
30	17	8727
30	18	36105
30	19	6250
30	20	10935
30	21	3943
30	24	4
30	25	1
30	26	2
30	27	33
30	28	1
30	29	141
30	30	1975
30	31	254
30	32	32173
30	33	47299
30	34	26280
30	35	41898
30	36	31920
30	37	188371
30	38	274192
30	39	962095
30	40	9
31	12	9
31	13	5
31	14	1000
31	15	14807
31	16	26296
31	17	8956
31	18	32262
31	19	5389
31	20	9007
31	21	3004
31	24	5
31	25	2
31	26	3
31	27	18
31	28	3
31	29	141
31	30	1855
31	31	267
31	32	31138
31	33	43654
31	34	22885
31	35	40680
31	36	31462
31	37	179939
31	38	272190
31	39	992678
31	40	16
32	12	5
32	13	6
32	14	1066
32	15	14603
32	16	26711
32	17	9699
32	18	32174
32	19	5016
32	20	9308
32	21	3238
32	24	7
32	25	3
32	26	6
32	27	25
32	28	2
32	29	136
32	30	1896
32	31	261
32	32	30447
32	33	45477
32	34	25716
32	35	39863
32	36	31274
32	37	183558
32	38	279522
32	39	977169
32	40	17
33	12	11
33	13	5
33	14	1082
33	15	13503
33	16	24908
33	17	10044
33	18	29537
33	19	4176
33	20	7948
33	21	2771
33	24	7
33	25	4
33	26	3
33	27	29
33	28	4
33	29	148
33	30	1710
33	31	280
33	32	30003
33	33	42318
33	34	22989
33	35	38950
33	36	31010
33	37	178727
33	38	275392
33	39	1002752
33	40	20
34	12	10
34	13	3
34	14	1314
34	15	15640
34	16	28944
34	17	13089
34	18	33081
34	19	5569
34	20	12141
34	21	3877
34	24	10
34	25	2
34	26	12
34	27	29
34	28	6
34	29	145
34	30	1974
34	31	292
34	32	31642
34	33	47151
34	34	25921
34	35	41011
34	36	31639
34	37	184148
34	38	270384
34	39	967439
34	40	15
35	12	12
35	13	6
35	14	1335
35	15	14037
35	16	26688
35	17	13379
35	18	28879
35	19	4295
35	20	10059
35	21	2860
35	24	6
35	25	7
35	26	1
35	27	37
35	28	4
35	29	148
35	30	1958
35	31	294
35	32	31757
35	33	45574
35	34	24179
35	35	40982
35	36	31799
35	37	184169
35	38	275483
35	39	979281
35	40	22
36	12	10
36	13	6
36	14	1448
36	15	13964
36	16	26368
36	17	14973
36	18	26573
36	19	3901
36	20	10084
36	21	2487
36	24	9
36	25	5
36	26	2
36	27	34
36	28	6
36	29	131
36	30	1898
36	31	341
36	32	30659
36	33	44226
36	34	24087
36	35	40106
36	36	32043
36	37	185257
36	38	276060
36	39	982592
36	40	21
37	12	5
37	13	9
37	14	1562
37	15	13666
37	16	26608
37	17	16543
37	18	24469
37	19	3337
37	20	9998
37	21	2495
37	24	7
37	25	1
37	26	11
37	27	38
37	28	8
37	29	157
37	30	1828
37	31	338
37	32	29969
37	33	44423
37	34	25218
37	35	38985
37	36	31291
37	37	183024
37	38	279290
37	39	983917
37	40	19
38	12	6
38	13	3
38	14	1886
38	15	14659
38	16	29338
38	17	20830
38	18	25925
38	19	3542
38	20	12779
38	21	2958
38	24	5
38	25	5
38	26	3
38	27	39
38	28	7
38	29	159
38	30	2040
38	31	361
38	32	32064
38	33	47758
38	34	27018
38	35	41701
38	36	31932
38	37	191546
38	38	275135
38	39	953770
38	40	20
39	12	8
39	13	7
39	14	1957
39	15	13168
39	16	26736
39	17	20420
39	18	19927
39	19	2227
39	20	9721
39	21	1851
39	24	12
39	26	8
39	27	40
39	28	3
39	29	188
39	30	1816
39	31	402
39	32	30719
39	33	43738
39	34	22708
39	35	40311
39	36	31420
39	37	182132
39	38	276166
39	39	991914
39	40	27
40	12	5
40	13	10
40	14	2132
40	15	13059
40	16	27491
40	17	23272
40	18	18417
40	19	1852
40	20	10890
40	21	1805
40	24	5
40	25	3
40	26	10
40	27	44
40	28	10
40	29	195
40	30	1927
40	31	370
40	32	30579
40	33	44409
40	34	25219
40	35	39336
40	36	31475
40	37	185324
40	38	277194
40	39	982239
40	40	18
41	12	7
41	13	5
41	14	2303
41	15	12665
41	16	26658
41	17	24403
41	18	14873
41	19	1187
41	20	9313
41	21	1313
41	24	9
41	25	2
41	26	9
41	27	44
41	28	9
41	29	194
41	30	1821
41	31	377
41	32	29055
41	33	41266
41	34	22685
41	35	37368
41	36	30683
41	37	177639
41	38	273617
41	39	1010106
41	40	23
42	12	10
42	13	8
42	14	2822
42	15	14578
42	16	31507
42	17	33051
42	18	15502
42	19	1230
42	20	15319
42	21	1660
42	24	8
42	25	3
42	26	6
42	27	66
42	28	8
42	29	197
42	30	2279
42	31	448
42	32	31461
42	33	47578
42	34	26451
42	35	41169
42	36	31973
42	37	187988
42	38	269127
42	39	959483
42	40	32
43	12	14
43	13	5
43	14	2835
43	15	12493
43	16	28612
43	17	31654
43	18	10680
43	19	521
43	20	11835
43	21	876
43	24	7
43	25	4
43	26	11
43	27	54
43	28	10
43	29	194
43	30	1819
43	31	454
43	32	31956
43	33	45739
43	34	24182
43	35	41495
43	36	32891
43	37	187795
43	38	278583
43	39	972285
43	40	26
44	12	12
44	13	8
44	14	3218
44	15	12574
44	16	29182
44	17	34913
44	18	8573
44	19	284
44	20	12150
44	21	639
44	24	5
44	25	4
44	26	8
44	27	56
44	28	9
44	29	197
44	30	2023
44	31	479
44	32	31324
44	33	45450
44	34	8450
44	35	38680
44	36	50351
44	37	188745
44	38	275510
44	39	973983
44	40	37
45	12	13
45	13	5
45	14	3581
45	15	12331
45	16	29975
45	17	35953
45	18	6815
45	19	136
45	20	12194
45	21	419
45	24	7
45	25	3
45	26	9
45	27	39
45	28	8
45	29	201
45	30	2002
45	31	465
45	32	29879
45	33	45435
45	34	8114
45	35	37872
45	36	50728
45	37	185884
45	38	279699
45	39	974633
45	40	24
46	12	9
46	13	7
46	14	3802
46	15	11294
46	16	28691
46	17	35505
46	18	5546
46	19	70
46	20	11327
46	21	304
46	24	10
46	25	5
46	26	9
46	27	56
46	28	13
46	29	205
46	30	2003
46	31	500
46	32	29572
46	33	43238
46	34	8039
46	35	37066
46	36	48626
46	37	180674
46	38	274788
46	39	995353
46	40	32
47	12	9
47	13	6
47	14	4286
47	15	11469
47	16	28827
47	17	36141
47	18	5067
47	19	52
47	20	11500
47	21	197
47	24	12
47	25	8
47	26	13
47	27	52
47	28	9
47	29	240
47	30	2018
47	31	515
47	32	28978
47	33	42532
47	34	7964
47	35	36280
47	36	47393
47	37	177502
47	38	269760
47	39	1005529
47	40	38
48	12	7
48	13	6
48	14	4817
48	15	11016
48	16	29603
48	17	37520
48	18	5489
48	19	56
48	20	12895
48	21	162
48	24	7
48	25	8
48	26	9
48	27	62
48	28	6
48	29	231
48	30	2070
48	31	519
48	32	29395
48	33	44834
48	34	8297
48	35	36911
48	36	49943
48	37	182374
48	38	275986
48	39	983787
48	40	43
49	12	8
49	13	11
49	14	5039
49	15	10397
49	16	29047
49	17	36103
49	18	4807
49	19	41
49	20	11671
49	21	107
49	24	8
49	25	5
49	26	9
49	27	82
49	28	12
49	29	274
49	30	2019
49	31	591
49	32	29135
49	33	42837
49	34	8213
49	35	36423
49	36	47642
49	37	178756
49	38	272993
49	39	1000038
49	40	36
50	12	9
50	13	10
50	14	5327
50	15	10029
50	16	29273
50	17	36675
50	18	5270
50	19	38
50	20	13139
50	21	81
50	24	12
50	25	7
50	26	14
50	27	75
50	28	7
50	29	265
50	30	2151
50	31	554
50	32	29408
50	33	45068
50	34	8532
50	35	36891
50	36	52342
50	37	187860
50	38	284915
50	39	968055
50	40	39
51	12	15
51	13	9
51	14	6085
51	15	9786
51	16	30418
51	17	38298
51	18	5923
51	19	29
51	20	14491
51	21	45
51	24	5
51	25	2
51	26	11
51	27	74
51	28	8
51	29	291
51	30	2343
51	31	596
51	32	30210
51	33	47092
51	34	8876
51	35	38090
51	36	53744
51	37	194796
51	38	285223
51	39	948733
51	40	46
52	12	11
52	13	12
52	14	6339
52	15	9501
52	16	29857
52	17	37277
52	18	5918
52	19	33
52	20	14732
52	21	5
52	24	7
52	25	7
52	26	12
52	27	93
52	28	10
52	29	284
52	30	2291
52	31	611
52	32	30414
52	33	47173
52	34	8620
