position	quality	count
13	19	6725
13	20	9113
13	21	2999
13	24	4
13	26	2
13	27	2
13	29	14
13	30	1536
13	31	10
13	32	22381
13	33	42856
13	34	20037
13	35	18921
13	36	28623
13	37	161431
13	38	1384074
13	39	237
13	40	3
14	12	1
14	13	2
14	14	69
14	15	582
14	16	18341
14	17	2603
14	18	17431
14	19	6699
14	20	9348
14	21	3139
14	24	1
14	25	1
14	26	2
14	27	8
14	28	1
14	29	9
14	30	1496
14	31	7
14	32	23118
14	33	44517
14	34	19966
14	35	19484
14	36	28498
14	37	164351
14	38	1375403
14	39	264
14	40	1
15	12	3
15	14	74
15	15	676
15	16	16929
15	17	2492
15	18	15876
15	19	6153
15	20	8468
15	21	2818
15	26	1
15	27	4
15	29	11
15	30	1433
15	31	2
15	32	21682
15	33	41140
15	34	18972
15	35	18429
15	36	28084
15	37	160959
15	38	1391469
15	39	288
15	40	1
16	12	3
16	13	1
16	14	103
16	15	822
16	16	16842
16	17	2546
16	18	15878
16	19	6190
16	20	8406
16	21	2776
16	24	1
16	26	2
16	27	5
16	29	8
16	30	1456
16	31	4
16	32	21183
16	33	40121
16	34	19256
16	35	18690
16	36	27668
16	37	160327
16	38	1393085
16	39	291
16	40	2
17	12	4
17	14	92
17	15	1035
17	16	17693
17	17	2858
17	18	16616
17	19	6491
17	20	8880
17	21	2973
17	24	1
17	26	1
17	27	4
17	29	9
17	30	1532
17	31	10
17	32	21803
17	33	40947
17	34	20161
17	35	19089
17	36	28222
17	37	160959
17	38	1386095
17	39	314
17	40	2
18	12	2
18	13	2
18	14	121
18	15	1246
18	16	17762
18	17	2605
18	18	17075
18	19	5876
18	20	8013
18	21	2838
18	24	1
18	26	3
18	27	5
18	28	1
18	29	21
18	30	1606
18	31	18
18	32	23310
18	33	43798
18	34	21906
18	35	19487
18	36	29315
18	37	166448
18	38	1375280
18	39	343
18	40	6
19	12	5
19	13	2
19	14	139
19	15	1550
19	16	17409
19	17	2869
19	18	16942
19	19	6570
19	20	9020
19	21	3157
19	24	4
19	26	1
19	27	3
19	29	10
19	30	1585
19	31	17
19	32	22846
19	33	43123
19	34	20796
19	35	19675
19	36	28956
19	37	163812
19	38	1377447
19	39	341
19	40	2
20	12	5
20	13	1
20	14	161
20	15	1736
20	16	15165
20	17	2524
20	18	14956
20	19	5557
20	20	7528
20	21	2507
20	25	1
20	26	2
20	27	5
20	29	24
20	30	1498
20	31	19
20	32	21244
20	33	39837
20	34	19261
20	35	18086
20	36	28614
20	37	159555
20	38	1397663
20	39	371
20	40	5
21	12	3
21	13	4
21	14	171
21	15	2118
21	16	15372
21	17	2416
21	18	15449
21	19	5194
21	20	6973
21	21	2545
21	24	3
21	27	4
21	28	1
21	29	31
21	30	1510
21	31	31
21	32	21817
21	33	41395
21	34	20918
21	35	18578
21	36	28803
21	37	161227
21	38	1392299
21	39	378
21	40	5
22	14	207
22	15	2893
22	16	16391
22	17	2759
22	18	17090
22	19	5843
22	20	8435
22	21	3135
22	24	3
22	25	2
22	27	2
22	28	2
22	29	34
22	30	1627
22	31	45
22	32	21968
22	33	35525
22	34	20056
22	35	32746
22	36	29679
22	37	167801
22	38	268014
22	39	1102635
22	40	1
23	12	2
23	13	1
23	14	206
23	15	3310
23	16	14595
23	17	2550
23	18	15506
23	19	5286
23	20	7447
23	21	2602
23	24	2
23	26	2
23	27	6
23	28	1
23	29	33
23	30	1537
23	31	58
23	32	21005
23	33	33092
23	34	19012
23	35	30471
23	36	29217
23	37	163702
23	38	271800
23	39	1115500
23	40	4
24	12	5
24	13	1
24	14	199
24	15	3908
24	16	13802
24	17	2866
24	18	15177
24	19	5287
24	20	7593
24	21	2569
24	24	1
24	25	1
24	26	3
24	27	2
24	28	4
24	29	39
24	30	1597
24	31	51
24	32	20296
24	33	32737
24	34	19521
24	35	29744
24	36	28913
24	37	163049
24	38	272701
24	39	1116952
24	40	3
25	12	5
25	13	2
25	14	218
25	15	4065
25	16	11194
25	17	3528
25	18	13381
25	19	6931
25	20	9780
25	21	3379
25	24	3
25	26	2
25	27	5
25	28	5
25	29	35
25	30	1553
25	31	60
25	32	19200
25	33	30731
25	34	18456
25	35	27782
25	36	28459
25	37	158087
25	38	269553
25	39	1129609
25	40	4
26	12	3
26	14	232
26	15	5379
26	16	12016
26	17	3791
26	18	15626
26	19	7323
26	20	11022
26	21	4199
26	24	2
26	26	2
26	27	6
26	28	1
26	29	41
26	30	1692
26	31	84
26	32	21449
26	33	34878
26	34	21065
26	35	31403
26	36	29302
26	37	166471
26	38	268146
26	39	1102250
26	40	2
27	12	3
27	14	268
27	15	5850
27	16	11083
27	17	4138
27	18	14970
27	19	7750
27	20	11324
27	21	4045
27	24	3
27	26	4
27	27	12
27	28	1
27	29	39
27	30	1656
27	31	86
27	32	22043
27	33	34697
27	34	19938
27	35	31670
27	36	29063
27	37	165732
27	38	270720
27	39	1100913
27	40	4
28	12	5
28	13	2
28	14	279
28	15	6280
28	16	10955
28	17	4255
28	18	15304
28	19	7315
28	20	11065
28	21	4093
28	24	3
28	26	2
28	27	11
28	28	1
28	29	42
28	30	1669
28	31	100
28	32	22311
28	33	34951
28	34	20228
28	35	31466
28	36	29095
28	37	165475
28	38	269993
28	39	1101091
28	40	3
29	12	3
29	13	3
29	14	311
29	15	6482
29	16	10939
29	17	4448
29	18	14963
29	19	7176
29	20	11260
29	21	4037
29	24	1
29	26	3
29	27	13
29	28	1
29	29	60
29	30	1679
29	31	113
29	32	22715
29	33	34801
29	34	20862
29	35	31519
29	36	29662
29	37	166537
29	38	271283
29	39	1097398
29	40	3
30	12	3
30	13	2
30	14	358
30	15	6542
30	16	10880
30	17	4974
30	18	14966
30	19	7217
30	20	11568
30	21	3867
30	24	2
30	25	1
30	26	5
30	27	14
30	28	2
30	29	57
30	30	1694
30	31	92
30	32	22100
30	33	34846
30	34	20110
30	35	31707
30	36	29538
30	37	165544
30	38	269983
30	39	1099991
30	40	2
31	12	1
31	13	2
31	14	372
31	15	6551
31	16	11042
31	17	5056
31	18	14599
31	19	6874
31	20	11375
31	21	3850
31	24	3
31	25	1
31	26	3
31	27	14
31	28	1
31	29	65
31	30	1755
31	31	121
31	32	22441
31	33	34809
31	34	20775
31	35	31138
31	36	29500
31	37	166563
31	38	271538
31	39	1097759
32	12	4
32	13	4
32	14	417
32	15	6489
32	16	10856
32	17	5359
32	18	14151
32	19	6703
32	20	11480
32	21	3684
32	24	3
32	25	1
32	26	3
32	27	17
32	28	2
32	29	48
32	30	1627
32	31	136
32	32	21913
32	33	34059
32	34	20236
32	35	30582
32	36	28733
32	37	164145
32	38	271188
32	39	1104174
32	40	1
33	12	1
33	14	449
33	15	6326
33	16	10658
33	17	5950
33	18	13944
33	19	6410
33	20	11758
33	21	3663
33	24	5
33	25	2
33	26	6
33	27	21
33	28	1
33	29	72
33	30	1641
33	31	169
33	32	21747
33	33	34360
33	34	20643
33	35	30622
33	36	28721
33	37	164911
33	38	274298
33	39	1099467
33	40	1
34	12	4
34	13	1
34	14	453
34	15	5888
34	16	9876
34	17	5779
34	18	12489
34	19	5135
34	20	10225
34	21	3027
34	24	3
34	25	3
34	26	4
34	27	16
34	28	2
34	29	83
34	30	1599
34	31	152
34	32	20601
34	33	32479
34	34	19252
34	35	29009
34	36	28442
34	37	161233
34	38	272101
34	39	1118534
35	12	5
35	13	3
35	14	523
35	15	6080
35	16	10602
35	17	6254
35	18	12711
35	19	4741
35	20	10291
35	21	3027
35	24	3
35	25	1
35	26	3
35	27	27
35	28	2
35	29	58
35	30	1643
35	31	174
35	32	20869
35	33	33168
35	34	20347
35	35	29675
35	36	28391
35	37	162646
35	38	271379
35	39	1113998
36	12	4
36	13	5
36	14	601
36	15	5998
36	16	10935
36	17	7632
36	18	12575
36	19	4808
36	20	11429
36	21	2977
36	24	4
36	25	2
36	26	5
36	27	19
36	28	7
36	29	79
36	30	1710
36	31	182
36	32	20701
36	33	32834
36	34	20380
36	35	29198
36	36	27868
36	37	162188
36	38	273896
36	39	1110130
36	40	5
37	12	5
37	13	9
37	14	657
37	15	5991
37	16	10757
37	17	8046
37	18	11847
37	19	4160
37	20	11121
37	21	2645
37	24	1
37	25	2
37	26	5
37	27	33
37	28	4
37	29	62
37	30	1692
37	31	193
37	32	20855
37	33	32776
37	34	20278
37	35	29085
37	36	27799
37	37	162410
37	38	273159
37	39	1112600
37	40	1
38	12	8
38	13	4
38	14	678
38	15	5659
38	16	10458
38	17	8591
38	18	11055
38	19	3361
38	20	10748
38	21	2388
38	24	2
38	25	2
38	26	6
38	27	29
38	28	3
38	29	84
38	30	1572
38	31	206
38	32	19936
38	33	31504
38	34	20283
38	35	28185
38	36	27974
38	37	160342
38	38	272769
38	39	1120565
38	40	2
39	12	13
39	13	8
39	14	788
39	15	6032
39	16	11281
39	17	10117
39	18	10985
39	19	3049
39	20	11789
39	21	2353
39	24	3
39	25	4
39	26	6
39	27	31
39	28	2
39	29	81
39	30	1702
39	31	173
39	32	20435
39	33	32795
39	34	20994
39	35	28786
39	36	27783
39	37	161399
39	38	272397
39	39	1113229
39	40	2
40	12	9
40	13	5
40	14	840
40	15	5745
40	16	11080
40	17	10985
40	18	10113
40	19	2219
40	20	11735
40	21	1955
40	24	1
40	25	6
40	26	4
40	27	35
40	28	8
40	29	96
40	30	1675
40	31	243
40	32	20201
40	33	31977
40	34	20700
40	35	28372
40	36	27480
40	37	160824
40	38	273147
40	39	1116881
40	40	1
41	12	12
41	13	6
41	14	951
41	15	5687
41	16	11670
41	17	12479
41	18	9871
41	19	1759
41	20	12613
41	21	1710
41	24	2
41	25	4
41	26	4
41	27	47
41	28	8
41	29	112
41	30	1763
41	31	209
41	32	20507
41	33	33169
41	34	21773
41	35	28720
41	36	28024
41	37	163239
41	38	275861
41	39	1106051
41	40	2
42	12	17
42	13	2
42	14	1004
42	15	5511
42	16	10840
42	17	13053
42	18	8274
42	19	1098
42	20	11932
42	21	1239
42	24	4
42	25	5
42	26	7
42	27	45
42	28	6
42	29	83
42	30	1629
42	31	240
42	32	20132
42	33	31945
42	34	20319
42	35	28320
42	36	27944
42	37	160700
42	38	274385
42	39	1117636
42	40	1
43	12	13
43	13	7
43	14	1150
43	15	5386
43	16	11076
43	17	14148
43	18	7349
43	19	632
43	20	11865
43	21	894
43	24	4
43	25	4
43	26	5
43	27	61
43	28	9
43	29	104
43	30	1656
43	31	247
43	32	19783
43	33	32025
43	34	20840
43	35	28022
43	36	27785
43	37	160332
43	38	275430
43	39	1117777
43	40	2
44	12	11
44	13	6
44	14	1295
44	15	5398
44	16	11766
44	17	15728
44	18	7138
44	19	328
44	20	13117
44	21	679
44	24	6
44	25	5
44	26	5
44	27	50
44	28	5
44	29	110
44	30	1770
44	31	259
44	32	20322
44	33	32666
44	34	7090
44	35	27190
44	36	43236
44	37	162029
44	38	274184
44	39	1111887
45	12	20
45	13	6
45	14	1491
45	15	5405
45	16	12096
45	17	16869
45	18	6774
45	19	152
45	20	14132
45	21	486
45	24	7
45	25	9
45	26	8
45	27	56
45	28	10
45	29	135
45	30	1776
45	31	256
45	32	20610
45	33	33231
45	34	7259
45	35	27994
45	36	43669
45	37	163972
45	38	276105
45	39	1103657
46	12	13
46	13	17
46	14	1542
46	15	5009
46	16	11493
46	17	16097
46	18	5682
46	19	53
46	20	12773
46	21	276
46	24	4
46	25	7
46	26	9
46	27	63
46	28	10
46	29	128
46	30	1799
46	31	300
46	32	19611
46	33	31794
46	34	6910
46	35	26990
46	36	43069
46	37	161463
46	38	275932
46	39	1115388
46	40	2
47	12	14
47	13	14
47	14	1791
47	15	5257
47	16	12130
47	17	17230
47	18	5925
47	19	39
47	20	13700
47	21	210
47	24	4
47	25	7
47	26	7
47	27	67
47	28	13
47	29	148
47	30	1820
47	31	294
47	32	20203
47	33	32764
47	34	7121
47	35	27509
47	36	43703
47	37	162611
47	38	273927
47	39	1109801
47	40	2
48	12	18
48	13	14
48	14	1862
48	15	4856
48	16	11489
48	17	16143
48	18	5454
48	19	28
48	20	12713
48	21	144
48	24	6
48	25	6
48	26	11
48	27	65
48	28	13
48	29	136
48	30	1736
48	31	278
48	32	19506
48	33	31890
48	34	6898
48	35	27006
48	36	43062
48	37	162116
48	38	276264
48	39	1114770
48	40	4
49	12	22
49	13	12
49	14	2293
49	15	5139
49	16	12979
49	17	18570
49	18	6485
49	19	17
49	20	15705
49	21	118
49	24	9
49	25	9
49	26	5
49	27	74
49	28	11
49	29	164
49	30	1861
49	31	339
49	32	21132
49	33	34546
49	34	7560
49	35	28187
49	36	44457
49	37	166366
49	38	276870
49	39	1092867
49	40	1
50	12	32
50	13	20
50	14	2195
50	15	4518
50	16	11481
50	17	16202
50	18	5542
50	19	6
50	20	13213
50	21	71
50	24	5
50	25	8
50	26	11
50	27	94
50	28	17
50	29	156
50	30	1784
50	31	329
50	32	20195
50	33	32250
50	34	7087
50	35	26935
50	36	42976
50	37	163390
50	38	278395
50	39	1109370
50	40	4
51	12	23
51	13	23
51	14	2389
51	15	4340
51	16	11991
51	17	16174
51	18	5660
51	19	1
51	20	13276
51	21	36
51	24	7
51	25	7
51	26	10
51	27	72
51	28	16
51	29	175
51	30	1794
51	31	351
51	32	19794
51	33	32093
51	34	7183
51	35	26784
51	36	43084
51	37	162267
51	38	276359
51	39	1112320
51	40	9
52	12	36
52	13	26
52	14	2746
52	15	4258
52	16	12164
52	17	16355
52	18	5702
52	19	2
52	20	13617
52	24	6
52	25	12
52	26	15
52	27	81
52	28	17
52	29	165
52	30	1829
52	31	371
52	32	19506
52	33	31876
52	34	7183
52	35	26511
52	36	43189
52	37	161375
52	38	276544
52	39	1112548
52	40	3
53	12	26
53	13	25
53	14	3138
53	15	4298
53	16	13204
53	17	17439
53	18	6267
53	19	3
53	20	14836
53	24	5
53	25	10
53	26	9
53	27	107
53	28	23
53	29	191
53	30	1982
53	31	392
53	32	20365
53	33	34023
53	34	7632
53	35	27719
53	36	44766
53	37	166223
53	38	277377
53	39	1095790
53	40	2
54	12	24
54	13	31
54	14	2964
54	15	3719
54	16	11436
54	17	15089
54	18	5292
54	19	2
54	20	12406
54	24	8
54	25	5
54	26	20
54	27	88
54	28	28
54	29	181
54	30	1880
54	31	418
54	32	19416
54	33	31200
54	34	6960
54	35	25900
54	36	42786
54	37	160520
54	38	278287
54	39	1117819
54	40	3
55	12	27
55	13	29
55	14	3118
55	15	3761
55	16	11985
55	17	15340
55	18	5638
55	19	4
55	20	13063
55	24	5
55	25	9
55	26	15
55	27	106
55	28	23
55	29	174
55	30	1873
55	31	451
55	32	19041
55	33	31221
55	34	7110
55	35	25881
55	36	42312
55	37	159018
55	38	274367
55	39	1121676
55	40	7
56	12	19
56	13	25
56	14	3364
56	15	3692
56	16	12600
56	17	15657
56	18	5726
56	19	6
56	20	13470
56	24	10
56	25	14
56	26	15
56	27	110
56	28	31
56	29	220
56	30	1905
56	31	448
56	32	18875
56	33	32125
56	34	7289
56	35	26134
56	36	43055
56	37	161084
56	38	276568
56	39	1113654
56	40	2
57	12	17
57	13	34
57	14	3554
57	15	3826
57	16	13064
57	17	16650
57	18	5602
57	19	674
57	20	14749
57	24	11
57	25	18
57	26	24
57	27	115
57	28	25
57	29	253
57	30	2106
57	31	505
57	32	20002
57	33	33282
57	34	7469
57	35	27358
57	36	44076
57	37	164348
57	38	263426
57	39	1043342
57	40	71257
58	12	30
58	13	41
58	14	3309
58	15	3411
58	16	12208
58	17	14799
58	18	4829
58	19	700
58	20	12567
58	24	11
58	25	18
58	26	20
58	27	149
58	28	32
58	29	224
58	30	1879
58	31	469
58	32	19291
58	33	31355
58	34	6756
58	35	26282
58	36	42979
58	37	161680
58	38	263353
58	39	1057352
58	40	72579
59	12	32
59	13	47
59	14	3565
59	15	3495
59	16	12505
59	17	14709
59	18	4850
59	19	682
59	20	12681
59	24	15
59	25	18
59	26	21
59	27	125
59	28	32
59	29	252
59	30	1923
59	31	548
59	32	18731
59	33	31121
59	34	6901
59	35	26092
59	36	42653
59	37	160483
59	38	261784
59	39	1063313
59	40	69731
60	12	41
60	13	45
60	14	3828
60	15	3841
60	16	14400
60	17	17000
60	18	6235
60	19	749
60	20	16328
60	24	15
60	25	15
60	26	25
60	27	118
60	28	32
60	29	271
60	30	2061
60	31	558
60	32	20663
60	33	34693
60	34	7617
60	35	28278
60	36	45323
60	37	168414
60	38	263941
60	39	1038129
60	40	62778
61	12	42
61	13	46
61	14	3723
61	15	3864
61	16	13447
61	17	15727
61	18	5525
61	19	728
61	20	14047
61	24	13
61	25	12
61	26	26
61	27	144
61	28	38
61	29	283
61	30	2049
61	31	606
61	32	20286
61	33	33158
61	34	7459
61	35	27448
61	36	44413
61	37	168119
61	38	265657
61	39	1048261
61	40	60924
62	12	38
62	13	64
62	14	3561
62	15	3632
62	16	13276
62	17	14846
62	18	5293
62	19	780
62	20	13795
62	24	11
62	25	12
62	26	25
62	27	144
62	28	33
62	29	292
62	30	2115
62	31	699
62	32	19416
62	33	32407
62	34	7079
62	35	26654
62	36	43877
62	37	164277
62	38	264449
62	39	1059567
62	40	59673
63	12	35
63	13	60
63	14	3693
63	15	3712
63	16	13687
63	17	15017
63	18	5301
63	19	816
63	20	13658
63	24	16
63	25	16
63	26	31
63	27	195
63	28	54
63	29	300
63	30	2113
63	31	716
63	32	19220
63	33	32479
63	34	7394
63	35	26653
63	36	43434
63	37	164347
63	38	264362
63	39	1062367
63	40	56205
64	12	38
64	13	42
64	14	3562
64	15	3779
64	16	13967
64	17	14854
64	18	5245
64	19	868
64	20	13683
64	24	15
64	25	22
64	26	33
64	27	189
64	28	48
64	29	338
64	30	2122
64	31	808
64	32	18876
64	33	32472
64	34	7298
64	35	26487
64	36	43407
64	37	163077
64	38	264886
64	39	1067777
64	40	51946
65	12	41
65	13	56
65	14	3787
65	15	3820
65	16	14065
65	17	14821
65	18	5154
65	19	863
65	20	13825
65	24	17
65	25	29
65	26	26
65	27	180
65	28	51
65	29	344
65	30	2082
65	31	839
65	32	19163
65	33	32265
65	34	7391
65	35	26364
65	36	43594
65	37	164227
65	38	265810
65	39	1068918
65	40	48209
66	12	47
66	13	59
66	14	3686
66	15	3839
66	16	13881
66	17	14274
66	18	5109
66	19	897
66	20	13316
66	24	22
66	25	20
66	26	30
66	27	173
66	28	42
66	29	398
66	30	2085
66	31	912
66	32	18624
66	33	32288
66	34	7177
66	35	26192
66	36	43717
66	37	163283
66	38	267114
66	39	1074547
66	40	44216
67	12	35
67	13	64
67	14	3768
67	15	3717
67	16	14305
67	17	14094
67	18	5164
67	19	899
67	20	13515
67	24	16
67	25	26
67	26	37
67	27	172
67	28	49
67	29	425
67	30	2205
67	31	911
67	32	18768
67	33	32628
67	34	7384
67	35	26042
67	36	43870
67	37	163868
67	38	268546
67	39	1075808
67	40	39549
68	12	61
68	13	55
68	14	3633
68	15	3718
68	16	13837
68	17	13191
68	18	4905
68	19	933
68	20	12693
68	24	20
68	25	34
68	26	31
68	27	225
68	28	53
68	29	438
68	30	2144
68	31	1000
68	32	18110
68	33	31798
68	34	7279
68	35	25863
68	36	43982
68	37	162724
68	38	267794
68	39	1086835
68	40	34728
69	12	56
69	13	63
69	14	3582
69	15	3830
69	16	13959
69	17	13277
69	18	4977
69	19	973
69	20	13000
69	24	26
69	25	29
69	26	37
69	27	192
69	28	56
69	29	432
69	30	2224
69	31	1098
69	32	17806
69	33	32078
69	34	7300
69	35	25856
69	36	43662
69	37	162752
69	38	268110
69	39	1090415
69	40	30106
70	12	46
70	13	77
70	14	3631
70	15	3946
70	16	14634
70	17	13582
70	18	5377
70	19	967
70	20	13419
70	24	28
70	25	36
70	26	48
70	27	228
70	28	59
70	29	505
70	30	2264
70	31	1267
70	32	17849
70	33	32491
70	34	7416
70	35	26118
70	36	43918
70	37	164128
70	38	269732
70	39	1088787
70	40	25174
71	12	53
71	13	87
71	14	3642
71	15	3933
71	16	14360
71	17	13320
71	18	5159
71	19	1026
71	20	13206
71	24	32
71	25	30
71	26	47
71	27	204
71	28	71
71	29	502
71	30	2322
71	31	1292
71	32	17925
71	33	32274
71	34	7326
71	35	26055
71	36	43739
71	37	164135
71	38	269838
71	39	1094098
71	40	21074
72	12	65
72	13	82
72	14	3914
72	15	4009
72	16	15271
72	17	13802
72	18	5745
72	19	1092
72	20	14201
72	24	26
72	25	43
72	26	53
72	27	248
72	28	62
72	29	565
72	30	2441
72	31	1462
72	32	18154
72	33	33888
72	34	7535
72	35	26468
72	36	44966
72	37	167233
72	38	271270
72	39	1086240
72	40	16777
73	12	67
73	13	72
73	14	3952
73	15	4153
73	16	15413
73	17	13897
73	18	5733
73	19	1124
73	20	14378
73	24	25
73	25	29
73	26	45
73	27	252
73	28	63
73	29	668
73	30	2479
73	31	1628
73	32	18400
73	33	33871
73	34	7532
73	35	26795
73	36	44869
73	37	166986
73	38	272358
73	39	1088218
73	40	12505
74	12	54
74	13	93
74	14	3844
74	15	4006
74	16	15148
74	17	13603
74	18	5573
74	19	1256
74	20	14058
74	24	33
74	25	42
74	26	65
74	27	232
74	28	74
74	29	640
74	30	2580
74	31	1767
74	32	17569
74	33	33273
74	34	7405
74	35	26378
74	36	44503
74	37	166363
74	38	273150
74	39	1094484
74	40	9348
75	12	55
75	13	94
75	14	3898
75	15	3900
75	16	15005
75	17	13577
75	18	5429
75	19	1243
75	20	13458
75	24	32
75	25	43
75	26	63
75	27	252
75	28	73
75	29	732
75	30	2485
75	31	1935
75	32	17603
75	33	33294
75	34	7410
75	35	26344
75	36	44625
75	37	166385
75	38	273351
75	39	1097832
75	40	6562
76	12	56
76	13	86
76	14	3709
76	15	3882
76	16	14488
76	17	12926
76	18	5211
76	19	1305
76	20	12858
76	24	43
76	25	41
76	26	79
76	27	283
76	28	82
76	29	730
76	30	2448
76	31	1882
76	32	16660
76	33	31958
76	34	7426
76	35	25514
76	36	44121
76	37	164458
76	38	274076
76	39	1107064
76	40	4318
77	12	86
77	13	105
77	14	3845
77	15	4007
77	16	15036
77	17	13189
77	18	5433
77	19	1389
77	20	12951
77	24	41
77	25	37
77	26	72
77	27	265
77	28	68
77	29	814
77	30	2536
77	31	2100
77	32	16456
77	33	32901
77	34	7382
77	35	25708
77	36	44180
77	37	164474
77	38	274688
77	39	1105135
77	40	2637
78	12	59
78	13	106
78	14	3769
78	15	3913
78	16	14251
78	17	12628
78	18	5244
78	19	1394
78	20	12290
78	24	41
78	25	57
78	26	70
78	27	310
78	28	69
78	29	874
78	30	2641
78	31	2258
78	32	15895
78	33	32085
78	34	7056
78	35	24799
78	36	43687
78	37	163726
78	38	277152
78	39	1109670
78	40	1620
79	12	81
79	13	117
79	14	4021
79	15	4276
79	16	15864
79	17	13904
79	18	6044
79	19	1560
79	20	14336
79	24	28
79	25	55
79	26	73
79	27	313
79	28	93
79	29	948
79	30	2910
79	31	2669
79	32	16793
79	33	34757
79	34	7686
79	35	26632
79	36	44894
79	37	170325
79	38	278042
79	39	1087828
79	40	890
80	12	89
80	13	137
80	14	3816
80	15	4019
80	16	14657
80	17	12954
80	18	5526
80	19	1613
80	20	12564
80	24	47
80	25	58
80	26	86
80	27	314
80	28	71
80	29	1056
80	30	2736
80	31	2745
80	32	15875
80	33	33107
80	34	7379
80	35	25668
80	36	43653
80	37	168048
80	38	280024
80	39	1098750
80	40	540
81	12	82
81	13	144
81	14	3932
81	15	3901
81	16	15138
81	17	13071
81	18	5477
81	19	1582
81	20	12445
81	24	54
81	25	54
81	26	77
81	27	312
81	28	94
81	29	1123
81	30	2873
81	31	2910
81	32	15245
81	33	32607
81	34	7388
81	35	25312
