position	quality	count
15	16	4230
15	17	380
15	18	4355
15	19	196
15	20	329
15	21	256
15	30	6
15	31	6
15	32	239
15	33	228
15	34	30
15	35	41
15	36	37
15	37	92
15	38	126
15	39	1
16	12	1
16	13	1
16	14	78
16	15	294
16	16	3226
16	17	352
16	18	3638
16	19	49
16	20	81
16	21	66
16	29	5
16	30	2
16	31	10
16	32	148
16	33	93
16	34	5
16	35	21
16	36	8
16	37	38
16	38	115
16	39	4
17	12	3
17	14	89
17	15	350
17	16	3254
17	17	388
17	18	3475
17	19	70
17	20	131
17	21	80
17	29	3
17	30	2
17	31	3
17	32	148
17	33	92
17	34	8
17	35	18
17	36	10
17	37	40
17	38	113
17	39	2
18	12	1
18	14	75
18	15	366
18	16	3082
18	17	399
18	18	3423
18	19	65
18	20	92
18	21	81
18	29	3
18	30	2
18	31	1
18	32	127
18	33	71
18	34	7
18	35	25
18	36	18
18	37	38
18	38	123
18	39	2
19	14	99
19	15	411
19	16	3148
19	17	394
19	18	3361
19	19	70
19	20	105
19	21	71
19	30	2
19	31	2
19	32	127
19	33	65
19	34	7
19	35	15
19	36	16
19	37	37
19	38	101
20	12	3
20	14	102
20	15	548
20	16	3464
20	17	499
20	18	3491
20	19	80
20	20	132
20	21	76
20	27	2
20	29	1
20	30	5
20	31	4
20	32	157
20	33	94
20	34	16
20	35	23
20	36	17
20	37	42
20	38	112
20	39	1
21	12	3
21	14	109
21	15	631
21	16	3549
21	17	487
21	18	3469
21	19	104
21	20	121
21	21	65
21	26	1
21	27	1
21	28	1
21	29	3
21	30	11
21	31	11
21	32	179
21	33	127
21	34	13
21	35	29
21	36	20
21	37	73
21	38	126
21	39	1
22	14	112
22	15	726
22	16	3319
22	17	524
22	18	3589
22	19	74
22	20	87
22	21	63
22	29	2
22	30	1
22	31	2
22	32	136
22	33	73
22	34	6
22	35	42
22	36	12
22	37	37
22	38	27
22	39	78
23	12	1
23	14	126
23	15	763
23	16	2903
23	17	537
23	18	3234
23	19	60
23	20	71
23	21	52
23	25	1
23	29	5
23	30	10
23	31	5
23	32	139
23	33	58
23	34	8
23	35	30
23	36	14
23	37	35
23	38	28
23	39	67
24	12	1
24	14	110
24	15	798
24	16	2524
24	17	559
24	18	3083
24	19	61
24	20	108
24	21	79
24	25	1
24	27	1
24	29	3
24	30	5
24	31	3
24	32	113
24	33	65
24	34	7
24	35	23
24	36	9
24	37	42
24	38	24
24	39	78
25	12	3
25	13	1
25	14	110
25	15	963
25	16	2702
25	17	601
25	18	3539
25	19	138
25	20	306
25	21	226
25	27	2
25	29	2
25	30	2
25	31	3
25	32	175
25	33	57
25	34	3
25	35	41
25	36	13
25	37	34
25	38	37
25	39	76
26	12	1
26	13	1
26	14	118
26	15	1172
26	16	2848
26	17	664
26	18	3430
26	19	136
26	20	215
26	21	114
26	29	4
26	30	1
26	31	1
26	32	134
26	33	61
26	34	8
26	35	32
26	36	12
26	37	25
26	38	38
26	39	76
27	12	4
27	14	138
27	15	1223
27	16	2553
27	17	685
27	18	3154
27	19	153
27	20	212
27	21	123
27	29	7
27	30	3
27	31	3
27	32	125
27	33	63
27	34	10
27	35	24
27	36	15
27	37	59
27	38	28
27	39	73
28	14	129
28	15	1105
28	16	2205
28	17	723
28	18	2925
28	19	105
28	20	216
28	21	136
28	24	1
28	26	1
28	29	3
28	31	8
28	32	129
28	33	57
28	34	5
28	35	38
28	36	12
28	37	32
28	38	32
28	39	80
29	12	1
29	14	135
29	15	1191
29	16	2326
29	17	767
29	18	2882
29	19	87
29	20	191
29	21	88
29	27	1
29	28	1
29	29	4
29	30	5
29	31	9
29	32	131
29	33	65
29	34	8
29	35	30
29	36	9
29	37	33
29	38	24
29	39	72
30	14	148
30	15	1372
30	16	2578
30	17	843
30	18	3197
30	19	129
30	20	230
30	21	89
30	27	1
30	29	4
30	30	4
30	31	8
30	32	158
30	33	67
30	34	12
30	35	34
30	36	11
30	37	25
30	38	25
30	39	76
31	13	1
31	14	165
31	15	1134
31	16	2169
31	17	897
31	18	2664
31	19	114
31	20	216
31	21	94
31	24	1
31	26	1
31	27	2
31	29	1
31	30	2
31	31	6
31	32	113
31	33	63
31	34	7
31	35	31
31	36	11
31	37	30
31	38	29
31	39	74
32	13	2
32	14	190
32	15	1258
32	16	2310
32	17	987
32	18	2582
32	19	120
32	20	224
32	21	98
32	27	3
32	29	2
32	30	6
32	31	5
32	32	131
32	33	74
32	34	7
32	35	43
32	36	16
32	37	36
32	38	34
32	39	78
33	12	3
33	14	178
33	15	1040
33	16	2029
33	17	975
33	18	2103
33	19	77
33	20	167
33	21	58
33	27	2
33	29	3
33	30	5
33	31	10
33	32	105
33	33	52
33	34	8
33	35	26
33	36	8
33	37	32
33	38	38
33	39	74
34	12	2
34	14	210
34	15	1386
34	16	2741
34	17	1335
34	18	3034
34	19	134
34	20	284
34	21	132
34	28	1
34	29	5
34	30	8
34	31	7
34	32	178
34	33	88
34	34	8
34	35	27
34	36	13
34	37	43
34	38	26
34	39	70
35	12	2
35	14	189
35	15	1104
35	16	2310
35	17	1286
35	18	2193
35	19	101
35	20	231
35	21	79
35	27	2
35	29	4
35	30	4
35	31	8
35	32	116
35	33	56
35	34	7
35	35	31
35	36	11
35	37	35
35	38	32
35	39	72
36	14	219
36	15	1052
36	16	2195
36	17	1407
36	18	2015
36	19	94
36	20	243
36	21	82
36	26	1
36	27	4
36	29	5
36	30	1
36	31	6
36	32	116
36	33	58
36	34	11
36	35	33
36	36	13
36	37	49
36	38	29
36	39	75
37	12	3
37	13	1
37	14	226
37	15	1083
37	16	2326
37	17	1533
37	18	1755
37	19	76
37	20	217
37	21	79
37	27	1
37	29	7
37	30	5
37	31	9
37	32	118
37	33	55
37	34	8
37	35	38
37	36	6
37	37	30
37	38	36
37	39	87
38	12	1
38	14	273
38	15	1330
38	16	2738
38	17	2010
38	18	2092
38	19	80
38	20	301
38	21	83
38	27	1
38	28	1
38	29	3
38	30	4
38	31	6
38	32	154
38	33	63
38	34	6
38	35	32
38	36	10
38	37	42
38	38	37
38	39	75
39	12	2
39	14	254
39	15	936
39	16	2032
39	17	1812
39	18	1383
39	19	46
39	20	226
39	21	54
39	27	4
39	29	3
39	30	7
39	31	2
39	32	91
39	33	44
39	34	8
39	35	24
39	36	15
39	37	37
39	38	39
39	39	65
40	12	1
40	14	261
40	15	1010
40	16	2285
40	17	1848
40	18	1197
40	19	42
40	20	233
40	21	43
40	27	1
40	29	6
40	30	8
40	31	8
40	32	112
40	33	55
40	34	12
40	35	20
40	36	18
40	37	48
40	38	34
40	39	50
41	12	3
41	14	255
41	15	861
41	16	2145
41	17	2047
41	18	926
41	19	26
41	20	189
41	21	39
41	27	2
41	28	1
41	29	2
41	30	1
41	31	6
41	32	94
41	33	56
41	34	9
41	35	36
41	36	11
41	37	31
41	38	38
41	39	77
42	12	1
42	14	367
42	15	1294
42	16	3078
42	17	3421
42	18	1201
42	19	27
42	20	479
42	21	58
42	25	1
42	27	2
42	29	6
42	30	5
42	31	6
42	32	169
42	33	103
42	34	10
42	35	57
42	36	10
42	37	51
42	38	32
42	39	72
43	12	3
43	14	333
43	15	938
43	16	2267
43	17	2543
43	18	555
43	19	18
43	20	258
43	21	31
43	27	2
43	28	1
43	29	4
43	30	3
43	31	7
43	32	95
43	33	48
43	34	7
43	35	28
43	36	14
43	37	23
43	38	32
43	39	76
44	12	2
44	14	320
44	15	907
44	16	2358
44	17	2687
44	18	408
44	19	11
44	20	229
44	21	14
44	27	2
44	29	4
44	30	8
44	31	8
44	32	122
44	33	56
44	34	3
44	35	24
44	36	15
44	37	35
44	38	34
44	39	76
45	12	2
45	14	368
45	15	988
45	16	2390
45	17	2878
45	18	322
45	19	8
45	20	267
45	21	10
45	27	4
45	29	1
45	30	7
45	31	4
45	32	111
45	33	56
45	34	3
45	35	36
45	36	15
45	37	34
45	38	39
45	39	92
46	12	4
46	14	419
46	15	863
46	16	2266
46	17	2809
46	18	214
46	19	2
46	20	248
46	21	16
46	27	1
46	29	6
46	30	6
46	31	5
46	32	103
46	33	49
46	34	6
46	35	23
46	36	16
46	37	30
46	38	34
46	39	75
47	12	4
47	13	1
47	14	446
47	15	800
47	16	2335
47	17	3057
47	18	182
47	19	4
47	20	258
47	21	13
47	27	3
47	28	1
47	29	5
47	30	9
47	31	9
47	32	101
47	33	58
47	34	2
47	35	28
47	36	7
47	37	22
47	38	32
47	39	65
48	12	5
48	13	1
48	14	475
48	15	854
48	16	2482
48	17	2976
48	18	174
48	20	360
48	21	12
48	24	1
48	25	1
48	27	1
48	29	5
48	30	5
48	31	6
48	32	106
48	33	61
48	34	5
48	35	27
48	36	18
48	37	28
48	38	28
48	39	59
49	12	1
49	13	5
49	14	449
49	15	781
49	16	2327
49	17	2974
49	18	142
49	19	6
49	20	279
49	21	15
49	27	3
49	29	6
49	30	8
49	31	12
49	32	101
49	33	66
49	34	7
49	35	24
49	36	7
49	37	34
49	38	24
49	39	66
50	12	6
50	13	3
50	14	529
50	15	745
50	16	2277
50	17	3063
50	18	167
50	20	298
50	21	4
50	27	4
50	29	3
50	30	5
50	31	7
50	32	112
50	33	67
50	34	7
50	35	30
50	36	17
50	37	40
50	38	23
50	39	71
51	12	2
51	14	593
51	15	780
51	16	2568
51	17	3303
51	18	190
51	19	1
51	20	356
51	21	6
51	27	1
51	29	8
51	30	8
51	31	8
51	32	110
51	33	68
51	34	2
51	35	26
51	36	23
51	37	30
51	38	26
51	39	73
52	12	4
52	13	2
52	14	548
52	15	698
52	16	2449
52	17	3179
52	18	208
52	19	2
52	20	355
52	21	1
52	26	1
52	27	2
52	29	4
52	31	8
52	32	114
52	33	62
52	34	4
52	35	23
52	36	23
52	37	38
52	38	33
52	39	75
53	12	4
53	13	3
53	14	677
53	15	786
53	16	2861
53	17	3534
53	18	223
53	19	3
53	20	507
53	26	1
53	29	4
53	30	6
53	31	13
53	32	140
53	33	68
53	34	3
53	35	47
53	36	15
53	37	33
53	38	29
53	39	62
54	12	6
54	13	7
54	14	648
54	15	756
54	16	2742
54	17	3567
54	18	231
54	19	5
54	20	422
54	27	3
54	29	11
54	30	5
54	31	8
54	32	123
54	33	70
54	34	4
54	35	36
54	36	13
54	37	36
54	38	29
54	39	76
55	12	3
55	13	5
55	14	622
55	15	674
55	16	2509
55	17	3094
55	18	197
55	19	1
55	20	428
55	27	4
55	29	7
55	30	5
55	31	8
55	32	119
55	33	60
55	34	5
55	35	28
55	36	17
55	37	37
55	38	33
55	39	69
56	12	6
56	13	4
56	14	622
56	15	629
56	16	2418
56	17	3072
56	18	223
56	19	5
56	20	351
56	25	1
56	27	5
56	29	10
56	30	10
56	31	12
56	32	108
56	33	63
56	34	5
56	35	30
56	36	18
56	37	38
56	38	37
56	39	71
57	12	6
57	13	6
57	14	693
57	15	711
57	16	2722
57	17	3818
57	18	186
57	19	61
57	20	419
57	27	1
57	28	1
57	29	9
57	30	6
57	31	11
57	32	138
57	33	60
57	34	6
57	35	29
57	36	19
57	37	33
57	38	20
57	39	63
57	40	2
58	12	6
58	13	2
58	14	756
58	15	653
58	16	2624
58	17	3436
58	18	190
58	19	58
58	20	423
58	27	3
58	29	5
58	30	8
58	31	10
58	32	146
58	33	64
58	34	4
58	35	31
58	36	19
58	37	47
58	38	38
58	39	53
58	40	3
59	12	7
59	13	3
59	14	776
59	15	677
59	16	2706
59	17	3472
59	18	187
59	19	50
59	20	414
59	27	3
59	29	7
59	30	9
59	31	23
59	32	132
59	33	73
59	34	3
59	35	28
59	36	18
59	37	40
59	38	22
59	39	67
59	40	2
60	12	11
60	13	6
60	14	713
60	15	602
60	16	2483
60	17	3132
60	18	184
60	19	83
60	20	364
60	25	1
60	27	3
60	28	1
60	29	5
60	30	6
60	31	13
60	32	136
60	33	66
60	34	3
60	35	35
60	36	26
60	37	32
60	38	25
60	39	70
60	40	2
61	12	13
61	13	4
61	14	1025
61	15	1012
61	16	3809
61	17	5061
61	18	262
61	19	95
61	20	707
61	25	1
61	27	4
61	28	3
61	29	9
61	30	11
61	31	10
61	32	224
61	33	107
61	34	8
61	35	63
61	36	19
61	37	56
61	38	35
61	39	53
61	40	2
62	12	10
62	13	3
62	14	765
62	15	640
62	16	2610
62	17	3466
62	18	191
62	19	86
62	20	469
62	25	1
62	27	5
62	29	11
62	30	6
62	31	6
62	32	133
62	33	72
62	34	6
62	35	46
62	36	18
62	37	36
62	38	29
62	39	53
63	12	10
63	13	6
63	14	755
63	15	608
63	16	2537
63	17	3366
63	18	153
63	19	102
63	20	397
63	27	4
63	29	12
63	30	11
63	31	17
63	32	122
63	33	54
63	34	6
63	35	29
63	36	14
63	37	32
63	38	34
63	39	75
63	40	1
64	12	14
64	13	5
64	14	751
64	15	620
64	16	2332
64	17	3031
64	18	167
64	19	83
64	20	348
64	27	6
64	29	10
64	30	11
64	31	14
64	32	89
64	33	78
64	34	10
64	35	35
64	36	11
64	37	40
64	38	29
64	39	55
64	40	1
65	12	16
65	13	1
65	14	890
65	15	802
65	16	3396
65	17	4531
65	18	289
65	19	95
65	20	590
65	24	2
65	27	6
65	28	2
65	29	16
65	30	11
65	31	25
65	32	187
65	33	87
65	34	6
65	35	43
65	36	18
65	37	38
65	38	24
65	39	59
65	40	2
66	12	11
66	13	2
66	14	724
66	15	634
66	16	2503
66	17	3208
66	18	208
66	19	94
66	20	423
66	24	1
66	26	1
66	27	6
66	28	1
66	29	10
66	30	5
66	31	18
66	32	104
66	33	76
66	34	7
66	35	36
66	36	7
66	37	26
66	38	36
66	39	59
66	40	1
67	12	16
67	13	6
67	14	763
67	15	654
67	16	2665
67	17	3418
67	18	218
67	19	84
67	20	445
67	26	2
67	27	4
67	29	19
67	30	7
67	31	14
67	32	127
67	33	70
67	34	1
67	35	33
67	36	15
67	37	37
67	38	29
67	39	65
68	12	22
68	13	9
68	14	750
68	15	629
68	16	2520
68	17	3067
68	18	192
68	19	100
68	20	364
68	25	1
68	27	6
68	28	3
68	29	10
68	30	11
68	31	24
68	32	123
68	33	64
68	35	24
68	36	14
68	37	32
68	38	37
68	39	55
68	40	1
69	12	12
69	13	11
69	14	1198
69	15	1160
69	16	4705
69	17	6315
69	18	435
69	19	148
69	20	1300
69	25	1
69	27	9
69	28	1
69	29	17
69	30	20
69	31	35
69	32	301
69	33	148
69	34	6
69	35	79
69	36	19
69	37	53
69	38	36
69	39	65
70	12	23
70	13	4
70	14	737
70	15	711
70	16	2749
70	17	3594
70	18	213
70	19	101
70	20	561
70	25	2
70	27	8
70	29	15
70	30	13
70	31	16
70	32	119
70	33	92
70	34	2
70	35	34
70	36	21
70	37	41
70	38	34
70	39	53
71	12	28
71	13	10
71	14	715
71	15	623
71	16	2522
71	17	3221
71	18	193
71	19	123
71	20	384
71	25	1
71	27	3
71	29	12
71	30	7
71	31	26
71	32	114
71	33	59
71	34	4
71	35	19
71	36	23
71	37	30
71	38	36
71	39	68
72	12	17
72	13	4
72	14	705
72	15	603
72	16	2534
72	17	3166
72	18	185
72	19	98
72	20	378
72	24	1
72	27	6
72	28	1
72	29	12
72	30	10
72	31	26
72	32	91
72	33	85
72	34	5
72	35	25
72	36	19
72	37	36
72	38	32
72	39	75
72	40	2
73	12	30
73	13	8
73	14	732
73	15	626
73	16	2379
73	17	3165
73	18	192
73	19	99
73	20	440
73	27	6
73	28	1
73	29	17
73	30	8
73	31	22
73	32	104
73	33	62
73	34	10
73	35	23
73	36	16
73	37	32
73	38	36
73	39	82
73	40	1
74	12	21
74	13	14
74	14	737
74	15	639
74	16	2536
74	17	3135
74	18	213
74	19	113
74	20	428
74	24	1
74	25	1
74	27	7
74	29	13
74	30	7
74	31	23
74	32	98
74	33	65
74	34	3
74	35	21
74	36	18
74	37	31
74	38	39
74	39	59
75	12	23
75	13	12
75	14	747
75	15	649
75	16	2732
75	17	3390
75	18	212
75	19	128
75	20	374
75	27	6
75	28	1
75	29	19
75	30	11
75	31	22
75	32	112
75	33	71
75	34	3
75	35	18
75	36	16
75	37	40
75	38	26
75	39	76
75	40	1
76	12	17
76	13	17
76	14	681
76	15	646
76	16	2456
76	17	3202
76	18	204
76	19	116
76	20	433
76	25	1
76	27	7
76	29	13
76	30	9
76	31	25
76	32	97
76	33	69
76	34	4
76	35	29
76	36	18
76	37	51
76	38	35
76	39	76
77	12	20
77	13	15
77	14	788
77	15	645
77	16	2718
77	17	3357
77	18	211
77	19	113
77	20	397
77	24	3
77	25	1
77	26	1
77	27	13
77	28	4
77	29	24
77	30	11
77	31	37
77	32	101
77	33	76
77	35	36
77	36	12
77	37	37
77	38	39
77	39	68
78	12	19
78	13	14
78	14	833
78	15	700
78	16	2760
78	17	3409
78	18	214
78	19	120
78	20	441
78	24	1
78	25	2
78	27	5
78	28	3
78	29	18
78	30	18
78	31	41
78	32	139
78	33	91
78	34	4
78	35	36
78	36	8
78	37	34
78	38	35
78	39	69
79	12	28
79	13	11
79	14	730
79	15	584
79	16	2380
79	17	2930
79	18	178
79	19	107
79	20	350
79	24	2
79	25	1
79	27	9
79	28	3
79	29	19
79	30	13
79	31	33
79	32	79
79	33	76
79	34	4
79	35	34
79	36	16
79	37	37
79	38	31
79	39	72
80	12	27
80	13	10
80	14	764
80	15	653
80	16	2564
80	17	3122
80	18	201
80	19	133
80	20	396
80	24	1
80	25	3
80	27	3
80	29	18
80	30	13
80	31	37
80	32	77
80	33	64
80	34	5
80	35	32
80	36	17
80	37	32
80	38	34
80	39	74
81	12	25
81	13	13
81	14	832
81	15	749
81	16	2883
81	17	3758
81	18	246
81	19	160
81	20	444
81	25	1
81	27	9
81	29	19
81	30	10
81	31	43
81	32	109
81	33	88
81	34	7
81	35	33
81	36	24
81	37	34
81	38	32
81	39	55
82	12	27
82	13	13
82	14	802
82	15	642
82	16	2636
82	17	3321
82	18	211
82	19	123
82	20	416
82	25	2
82	27	9
82	28	2
82	29	12
82	30	11
82	31	31
82	32	87
82	33	77
82	34	6
82	35	37
82	36	21
82	37	31
82	38	24
82	39	76
83	12	22
83	13	27
83	14	710
83	15	619
83	16	2378
83	17	2812
83	18	191
83	19	132
83	20	328
83	24	2
83	25	2
83	26	1
83	27	12
83	28	2
83	29	15
83	30	19
83	31	35
83	32	69
83	33	68
83	34	4
83	35	24
83	36	11
83	37	34
83	38	34
83	39	69
84	12	37
84	13	13
84	14	702
84	15	645
84	16	2449
84	17	3178
84	18	242
84	19	148
84	20	401
84	24	1
84	27	10
84	29	14
84	30	11
84	31	42
84	32	81
84	33	65
84	34	1
84	35	24
84	36	23
84	37	35
84	38	30
84	39	51
85	12	33
85	13	20
85	14	854
85	15	764
85	16	2837
85	17	3705
85	18	269
85	19	157
85	20	468
85	25	1
85	26	1
85	27	6
85	28	1
85	29	29
85	30	14
85	31	54
85	32	94
85	33	96
85	34	5
85	35	45
85	36	15
85	37	39
85	38	30
85	39	79
86	12	31
86	13	18
86	14	798
86	15	647
86	16	2805
86	17	3478
86	18	259
86	19	150
86	20	441
86	25	1
86	27	11
86	28	1
86	29	28
86	30	17
86	31	47
86	32	74
86	33	80
86	34	6
86	35	31
86	36	18
86	37	29
86	38	36
86	39	57
87	12	35
87	13	14
87	14	651
87	15	605
87	16	2402
87	17	2880
87	18	202
87	19	141
87	20	377
87	24	1
87	25	2
87	26	2
87	27	8
87	28	2
87	29	19
87	30	16
87	31	50
87	32	57
87	33	60
87	34	8
87	35	26
87	36	18
87	37	34
87	38	34
87	39	55
88	12	40
88	13	23
88	14	832
88	15	722
88	16	2869
88	17	3629
88	18	274
88	19	178
88	20	495
88	25	1
88	26	1
88	27	9
88	28	1
88	29	25
88	30	16
88	31	56
88	32	83
88	33	108
88	34	5
88	35	36
88	36	11
88	37	35
88	38	27
88	39	51
89	12	38
89	13	21
89	14	932
89	15	781
89	16	3144
89	17	3965
89	18	291
89	19	191
89	20	560
89	24	4
89	25	3
89	26	2
89	27	8
89	28	1
89	29	36
89	30	15
89	31	64
89	32	82
89	33	99
89	34	3
89	35	45
89	36	16
89	37	44
89	38	22
89	39	66
90	12	37
90	13	15
90	14	853
90	15	771
90	16	2790
90	17	3296
90	18	284
90	19	189
90	20	437
90	24	2
90	25	1
90	27	11
90	29	43
90	30	8
90	31	57
90	32	70
90	33	79
90	34	8
90	35	30
90	36	12
90	37	40
90	38	39
90	39	64
91	12	40
91	13	20
91	14	859
91	15	666
91	16	2532
91	17	3031
91	18	247
91	19	159
91	20	379
91	24	3
91	26	1
91	27	11
91	28	1
91	29	26
91	30	8
91	31	52
91	32	34
91	33	68
91	34	10
91	35	31
91	36	15
91	37	39
91	38	27
91	39	63
92	12	39
92	13	19
92	14	862
92	15	799
92	16	3061
92	17	3953
92	18	322
92	19	217
92	20	485
92	24	2
92	25	2
92	27	12
92	28	4
92	29	31
92	30	28
92	31	71
92	32	69
92	33	108
92	34	5
92	35	48
92	36	21
92	37	33
92	38	37
92	39	71
93	12	50
93	13	20
93	14	894
93	15	831
93	16	3191
93	17	3838
93	18	321
93	19	220
93	20	469
93	24	2
93	25	2
93	26	1
93	27	10
93	29	39
93	30	16
93	31	74
93	32	82
93	33	108
93	34	7
93	35	50
93	36	14
93	37	38
93	38	26
93	39	60
94	12	48
94	13	15
94	14	871
94	15	770
94	16	3023
94	17	3765
94	18	279
94	19	226
94	20	400
94	24	1
94	25	2
94	26	4
94	27	14
94	28	2
94	29	34
94	30	19
94	31	76
94	32	55
94	33	93
94	34	5
94	35	21
94	36	22
94	37	32
94	38	31
94	39	52
95	12	47
95	13	20
95	14	644
95	15	604
95	16	2293
95	17	2824
95	18	239
95	19	184
95	20	308
95	24	2
95	25	1
95	26	4
95	27	9
95	28	2
95	29	19
95	30	10
95	31	64
95	32	33
95	33	65
95	34	8
95	35	23
95	36	16
95	37	42
95	38	38
95	39	59
96	12	43
96	13	22
96	14	896
96	15	771
96	16	3058
96	17	3752
96	18	298
96	19	221
96	20	405
96	24	1
96	25	2
96	26	2
96	27	15
96	28	1
96	29	36
96	30	23
96	31	97
96	32	43
96	33	80
96	34	9
96	35	39
96	36	19
96	37	51
96	38	34
96	39	64
97	12	53
97	13	29
97	14	873
97	15	846
97	16	3042
97	17	3822
97	18	312
97	19	238
97	20	430
97	24	3
97	26	2
97	27	21
97	28	2
97	29	36
97	30	22
97	31	87
97	32	43
97	33	103
97	34	6
97	35	25
97	36	18
97	37	47
97	38	35
97	39	61
98	12	40
98	13	26
98	14	828
98	15	678
98	16	2846
98	17	3398
98	18	283
98	19	222
98	20	333
98	24	5
98	25	5
98	26	7
98	27	13
98	29	37
98	30	26
98	31	67
98	32	34
98	33	76
98	34	6
98	35	30
98	36	16
98	37	33
98	38	45
98	39	57
99	12	52
99	13	24
99	14	722
99	15	719
99	16	2349
99	17	2991
99	18	230
99	19	224
99	20	289
99	24	2
99	25	3
99	26	1
99	27	11
99	28	1
99	29	27
99	30	21
99	31	72
99	32	23
99	33	75
99	34	1
99	35	18
99	36	12
99	37	39
99	38	28
99	39	72
100	12	46
100	13	32
100	14	994
100	15	900
100	16	3525
100	17	4316
100	18	402
100	19	370
100	20	473
100	24	3
100	25	1
100	26	3
100	27	19
100	28	3
100	29	60
100	30	27
100	31	118
100	32	27
100	33	99
100	34	5
100	35	49
100	36	16
100	37	37
100	38	24
100	39	79
101	12	58
101	13	28
101	14	850
101	15	807
101	16	2859
101	17	3554
101	18	323
101	19	305
101	20	303
101	24	3
101	26	1
101	27	12
101	28	5
101	29	34
101	30	12
101	31	89
101	32	14
101	33	98
101	34	5
101	35	23
101	36	22
101	37	36
101	38	33
101	39	59
102	12	49
102	13	31
102	14	761
102	15	772
102	16	2746
102	17	3235
102	18	279
102	19	306
102	20	271
102	24	5
102	25	6
102	27	17
102	28	2
102	29	50
102	30	24
102	31	76
102	32	8
102	33	86
102	34	5
102	35	28
102	36	14
102	37	38
102	38	35
102	39	57
103	12	60
103	13	29
103	14	789
103	15	707
103	16	2474
103	17	2928
103	18	299
103	19	264
103	20	241
103	24	1
103	25	3
103	26	3
103	27	10
103	28	1
103	29	30
103	30	14
103	31	63
103	32	14
103	33	87
103	34	6
103	35	17
103	36	18
103	37	37
103	38	25
103	39	61
104	12	53
104	13	29
104	14	932
104	15	894
104	16	3235
104	17	3910
104	18	407
104	19	377
104	20	326
104	24	3
104	26	1
104	27	13
104	28	3
104	29	34
104	30	12
104	31	135
104	32	17
104	33	113
104	34	3
104	35	34
104	36	20
104	37	46
104	38	28
104	39	67
105	12	65
105	13	28
105	14	840
105	15	838
105	16	2991
105	17	3642
105	18	398
105	19	363
105	20	276
105	24	2
105	25	4
105	26	4
105	27	21
105	28	1
105	29	46
105	30	20
105	31	98
105	32	5
105	33	94
105	34	8
105	35	28
105	36	11
105	37	43
